name,inst1,inst2,bpm,num_bars,poly,pair,ratio,poly1,poly2,set
TinkleBell_TaikoDrum-120_3a4,TinkleBell,TaikoDrum,120,2,3a4,TaikoDrum_TinkleBell,0.75,3,4,train
TaikoDrum_TinkleBell-120_3a4,TaikoDrum,TinkleBell,120,2,3a4,TaikoDrum_TinkleBell,0.75,3,4,train
TinkleBell_TaikoDrum-120_4a5,TinkleBell,TaikoDrum,120,2,4a5,TaikoDrum_TinkleBell,0.8,4,5,train
TaikoDrum_TinkleBell-120_4a5,TaikoDrum,TinkleBell,120,2,4a5,TaikoDrum_TinkleBell,0.8,4,5,train
TinkleBell_TaikoDrum-120_5a6,TinkleBell,TaikoDrum,120,2,5a6,TaikoDrum_TinkleBell,0.8333333333333334,5,6,train
TaikoDrum_TinkleBell-120_5a6,TaikoDrum,TinkleBell,120,2,5a6,TaikoDrum_TinkleBell,0.8333333333333334,5,6,train
TinkleBell_TaikoDrum-120_6a7,TinkleBell,TaikoDrum,120,2,6a7,TaikoDrum_TinkleBell,0.8571428571428571,6,7,train
TaikoDrum_TinkleBell-120_6a7,TaikoDrum,TinkleBell,120,2,6a7,TaikoDrum_TinkleBell,0.8571428571428571,6,7,train
TinkleBell_TaikoDrum-120_7a8,TinkleBell,TaikoDrum,120,2,7a8,TaikoDrum_TinkleBell,0.875,7,8,test
TaikoDrum_TinkleBell-120_7a8,TaikoDrum,TinkleBell,120,2,7a8,TaikoDrum_TinkleBell,0.875,7,8,test
TinkleBell_TaikoDrum-120_3a5,TinkleBell,TaikoDrum,120,2,3a5,TaikoDrum_TinkleBell,0.6,3,5,train
TaikoDrum_TinkleBell-120_3a5,TaikoDrum,TinkleBell,120,2,3a5,TaikoDrum_TinkleBell,0.6,3,5,train
TinkleBell_TaikoDrum-120_5a7,TinkleBell,TaikoDrum,120,2,5a7,TaikoDrum_TinkleBell,0.7142857142857143,5,7,val
TaikoDrum_TinkleBell-120_5a7,TaikoDrum,TinkleBell,120,2,5a7,TaikoDrum_TinkleBell,0.7142857142857143,5,7,val
SteelDrums_TaikoDrum-120_2a3,SteelDrums,TaikoDrum,120,2,2a3,SteelDrums_TaikoDrum,0.6666666666666666,2,3,test
TaikoDrum_SteelDrums-120_2a3,TaikoDrum,SteelDrums,120,2,2a3,SteelDrums_TaikoDrum,0.6666666666666666,2,3,test
SteelDrums_TaikoDrum-120_3a4,SteelDrums,TaikoDrum,120,2,3a4,SteelDrums_TaikoDrum,0.75,3,4,train
TaikoDrum_SteelDrums-120_3a4,TaikoDrum,SteelDrums,120,2,3a4,SteelDrums_TaikoDrum,0.75,3,4,train
SteelDrums_TaikoDrum-120_4a5,SteelDrums,TaikoDrum,120,2,4a5,SteelDrums_TaikoDrum,0.8,4,5,train
TaikoDrum_SteelDrums-120_4a5,TaikoDrum,SteelDrums,120,2,4a5,SteelDrums_TaikoDrum,0.8,4,5,train
SteelDrums_TaikoDrum-120_5a6,SteelDrums,TaikoDrum,120,2,5a6,SteelDrums_TaikoDrum,0.8333333333333334,5,6,train
TaikoDrum_SteelDrums-120_5a6,TaikoDrum,SteelDrums,120,2,5a6,SteelDrums_TaikoDrum,0.8333333333333334,5,6,train
SteelDrums_TaikoDrum-120_6a7,SteelDrums,TaikoDrum,120,2,6a7,SteelDrums_TaikoDrum,0.8571428571428571,6,7,train
TaikoDrum_SteelDrums-120_6a7,TaikoDrum,SteelDrums,120,2,6a7,SteelDrums_TaikoDrum,0.8571428571428571,6,7,train
SteelDrums_TaikoDrum-120_7a8,SteelDrums,TaikoDrum,120,2,7a8,SteelDrums_TaikoDrum,0.875,7,8,val
TaikoDrum_SteelDrums-120_7a8,TaikoDrum,SteelDrums,120,2,7a8,SteelDrums_TaikoDrum,0.875,7,8,val
SteelDrums_TaikoDrum-120_3a5,SteelDrums,TaikoDrum,120,2,3a5,SteelDrums_TaikoDrum,0.6,3,5,train
TaikoDrum_SteelDrums-120_3a5,TaikoDrum,SteelDrums,120,2,3a5,SteelDrums_TaikoDrum,0.6,3,5,train
SteelDrums_TaikoDrum-120_5a7,SteelDrums,TaikoDrum,120,2,5a7,SteelDrums_TaikoDrum,0.7142857142857143,5,7,test
TaikoDrum_SteelDrums-120_5a7,TaikoDrum,SteelDrums,120,2,5a7,SteelDrums_TaikoDrum,0.7142857142857143,5,7,test
SteelDrums_SynthDrum-120_2a3,SteelDrums,SynthDrum,120,2,2a3,SteelDrums_SynthDrum,0.6666666666666666,2,3,val
SynthDrum_SteelDrums-120_2a3,SynthDrum,SteelDrums,120,2,2a3,SteelDrums_SynthDrum,0.6666666666666666,2,3,val
SteelDrums_SynthDrum-120_3a4,SteelDrums,SynthDrum,120,2,3a4,SteelDrums_SynthDrum,0.75,3,4,train
SynthDrum_SteelDrums-120_3a4,SynthDrum,SteelDrums,120,2,3a4,SteelDrums_SynthDrum,0.75,3,4,train
SteelDrums_SynthDrum-120_4a5,SteelDrums,SynthDrum,120,2,4a5,SteelDrums_SynthDrum,0.8,4,5,train
SynthDrum_SteelDrums-120_4a5,SynthDrum,SteelDrums,120,2,4a5,SteelDrums_SynthDrum,0.8,4,5,train
SteelDrums_SynthDrum-120_5a6,SteelDrums,SynthDrum,120,2,5a6,SteelDrums_SynthDrum,0.8333333333333334,5,6,train
SynthDrum_SteelDrums-120_5a6,SynthDrum,SteelDrums,120,2,5a6,SteelDrums_SynthDrum,0.8333333333333334,5,6,train
SteelDrums_SynthDrum-120_6a7,SteelDrums,SynthDrum,120,2,6a7,SteelDrums_SynthDrum,0.8571428571428571,6,7,train
SynthDrum_SteelDrums-120_6a7,SynthDrum,SteelDrums,120,2,6a7,SteelDrums_SynthDrum,0.8571428571428571,6,7,train
SteelDrums_SynthDrum-120_7a8,SteelDrums,SynthDrum,120,2,7a8,SteelDrums_SynthDrum,0.875,7,8,val
SynthDrum_SteelDrums-120_7a8,SynthDrum,SteelDrums,120,2,7a8,SteelDrums_SynthDrum,0.875,7,8,test
SteelDrums_SynthDrum-120_3a5,SteelDrums,SynthDrum,120,2,3a5,SteelDrums_SynthDrum,0.6,3,5,train
SynthDrum_SteelDrums-120_3a5,SynthDrum,SteelDrums,120,2,3a5,SteelDrums_SynthDrum,0.6,3,5,train
SteelDrums_SynthDrum-120_5a7,SteelDrums,SynthDrum,120,2,5a7,SteelDrums_SynthDrum,0.7142857142857143,5,7,val
SynthDrum_SteelDrums-120_5a7,SynthDrum,SteelDrums,120,2,5a7,SteelDrums_SynthDrum,0.7142857142857143,5,7,val
TinkleBell_Agogo-120_2a3,TinkleBell,Agogo,120,2,2a3,Agogo_TinkleBell,0.6666666666666666,2,3,test
Agogo_TinkleBell-120_2a3,Agogo,TinkleBell,120,2,2a3,Agogo_TinkleBell,0.6666666666666666,2,3,val
TinkleBell_Agogo-120_3a4,TinkleBell,Agogo,120,2,3a4,Agogo_TinkleBell,0.75,3,4,train
Agogo_TinkleBell-120_3a4,Agogo,TinkleBell,120,2,3a4,Agogo_TinkleBell,0.75,3,4,train
TinkleBell_Agogo-120_4a5,TinkleBell,Agogo,120,2,4a5,Agogo_TinkleBell,0.8,4,5,train
Agogo_TinkleBell-120_4a5,Agogo,TinkleBell,120,2,4a5,Agogo_TinkleBell,0.8,4,5,train
TinkleBell_Agogo-120_5a6,TinkleBell,Agogo,120,2,5a6,Agogo_TinkleBell,0.8333333333333334,5,6,train
Agogo_TinkleBell-120_5a6,Agogo,TinkleBell,120,2,5a6,Agogo_TinkleBell,0.8333333333333334,5,6,train
TinkleBell_Agogo-120_6a7,TinkleBell,Agogo,120,2,6a7,Agogo_TinkleBell,0.8571428571428571,6,7,train
Agogo_TinkleBell-120_6a7,Agogo,TinkleBell,120,2,6a7,Agogo_TinkleBell,0.8571428571428571,6,7,train
TinkleBell_Agogo-120_7a8,TinkleBell,Agogo,120,2,7a8,Agogo_TinkleBell,0.875,7,8,test
Agogo_TinkleBell-120_7a8,Agogo,TinkleBell,120,2,7a8,Agogo_TinkleBell,0.875,7,8,test
TinkleBell_Agogo-120_3a5,TinkleBell,Agogo,120,2,3a5,Agogo_TinkleBell,0.6,3,5,train
Agogo_TinkleBell-120_3a5,Agogo,TinkleBell,120,2,3a5,Agogo_TinkleBell,0.6,3,5,train
TinkleBell_Agogo-120_5a7,TinkleBell,Agogo,120,2,5a7,Agogo_TinkleBell,0.7142857142857143,5,7,test
Agogo_TinkleBell-120_5a7,Agogo,TinkleBell,120,2,5a7,Agogo_TinkleBell,0.7142857142857143,5,7,test
Woodblock_MelodicTom-120_2a3,Woodblock,MelodicTom,120,2,2a3,MelodicTom_Woodblock,0.6666666666666666,2,3,val
MelodicTom_Woodblock-120_2a3,MelodicTom,Woodblock,120,2,2a3,MelodicTom_Woodblock,0.6666666666666666,2,3,val
Woodblock_MelodicTom-120_3a4,Woodblock,MelodicTom,120,2,3a4,MelodicTom_Woodblock,0.75,3,4,train
MelodicTom_Woodblock-120_3a4,MelodicTom,Woodblock,120,2,3a4,MelodicTom_Woodblock,0.75,3,4,train
Woodblock_MelodicTom-120_4a5,Woodblock,MelodicTom,120,2,4a5,MelodicTom_Woodblock,0.8,4,5,train
MelodicTom_Woodblock-120_4a5,MelodicTom,Woodblock,120,2,4a5,MelodicTom_Woodblock,0.8,4,5,train
Woodblock_MelodicTom-120_5a6,Woodblock,MelodicTom,120,2,5a6,MelodicTom_Woodblock,0.8333333333333334,5,6,train
MelodicTom_Woodblock-120_5a6,MelodicTom,Woodblock,120,2,5a6,MelodicTom_Woodblock,0.8333333333333334,5,6,train
Woodblock_MelodicTom-120_6a7,Woodblock,MelodicTom,120,2,6a7,MelodicTom_Woodblock,0.8571428571428571,6,7,train
MelodicTom_Woodblock-120_6a7,MelodicTom,Woodblock,120,2,6a7,MelodicTom_Woodblock,0.8571428571428571,6,7,train
Woodblock_MelodicTom-120_7a8,Woodblock,MelodicTom,120,2,7a8,MelodicTom_Woodblock,0.875,7,8,val
MelodicTom_Woodblock-120_7a8,MelodicTom,Woodblock,120,2,7a8,MelodicTom_Woodblock,0.875,7,8,test
Woodblock_MelodicTom-120_3a5,Woodblock,MelodicTom,120,2,3a5,MelodicTom_Woodblock,0.6,3,5,train
MelodicTom_Woodblock-120_3a5,MelodicTom,Woodblock,120,2,3a5,MelodicTom_Woodblock,0.6,3,5,train
Woodblock_MelodicTom-120_5a7,Woodblock,MelodicTom,120,2,5a7,MelodicTom_Woodblock,0.7142857142857143,5,7,val
MelodicTom_Woodblock-120_5a7,MelodicTom,Woodblock,120,2,5a7,MelodicTom_Woodblock,0.7142857142857143,5,7,val
SteelDrums_Woodblock-120_2a3,SteelDrums,Woodblock,120,2,2a3,SteelDrums_Woodblock,0.6666666666666666,2,3,test
Woodblock_SteelDrums-120_2a3,Woodblock,SteelDrums,120,2,2a3,SteelDrums_Woodblock,0.6666666666666666,2,3,test
SteelDrums_Woodblock-120_3a4,SteelDrums,Woodblock,120,2,3a4,SteelDrums_Woodblock,0.75,3,4,train
Woodblock_SteelDrums-120_3a4,Woodblock,SteelDrums,120,2,3a4,SteelDrums_Woodblock,0.75,3,4,train
SteelDrums_Woodblock-120_4a5,SteelDrums,Woodblock,120,2,4a5,SteelDrums_Woodblock,0.8,4,5,train
Woodblock_SteelDrums-120_4a5,Woodblock,SteelDrums,120,2,4a5,SteelDrums_Woodblock,0.8,4,5,train
SteelDrums_Woodblock-120_5a6,SteelDrums,Woodblock,120,2,5a6,SteelDrums_Woodblock,0.8333333333333334,5,6,train
Woodblock_SteelDrums-120_5a6,Woodblock,SteelDrums,120,2,5a6,SteelDrums_Woodblock,0.8333333333333334,5,6,train
SteelDrums_Woodblock-120_6a7,SteelDrums,Woodblock,120,2,6a7,SteelDrums_Woodblock,0.8571428571428571,6,7,train
Woodblock_SteelDrums-120_6a7,Woodblock,SteelDrums,120,2,6a7,SteelDrums_Woodblock,0.8571428571428571,6,7,train
SteelDrums_Woodblock-120_7a8,SteelDrums,Woodblock,120,2,7a8,SteelDrums_Woodblock,0.875,7,8,test
Woodblock_SteelDrums-120_7a8,Woodblock,SteelDrums,120,2,7a8,SteelDrums_Woodblock,0.875,7,8,val
SteelDrums_Woodblock-120_3a5,SteelDrums,Woodblock,120,2,3a5,SteelDrums_Woodblock,0.6,3,5,train
Woodblock_SteelDrums-120_3a5,Woodblock,SteelDrums,120,2,3a5,SteelDrums_Woodblock,0.6,3,5,train
SteelDrums_Woodblock-120_5a7,SteelDrums,Woodblock,120,2,5a7,SteelDrums_Woodblock,0.7142857142857143,5,7,val
Woodblock_SteelDrums-120_5a7,Woodblock,SteelDrums,120,2,5a7,SteelDrums_Woodblock,0.7142857142857143,5,7,test
Agogo_TaikoDrum-120_2a3,Agogo,TaikoDrum,120,2,2a3,Agogo_TaikoDrum,0.6666666666666666,2,3,val
TaikoDrum_Agogo-120_2a3,TaikoDrum,Agogo,120,2,2a3,Agogo_TaikoDrum,0.6666666666666666,2,3,val
Agogo_TaikoDrum-120_3a4,Agogo,TaikoDrum,120,2,3a4,Agogo_TaikoDrum,0.75,3,4,train
TaikoDrum_Agogo-120_3a4,TaikoDrum,Agogo,120,2,3a4,Agogo_TaikoDrum,0.75,3,4,train
Agogo_TaikoDrum-120_4a5,Agogo,TaikoDrum,120,2,4a5,Agogo_TaikoDrum,0.8,4,5,train
TaikoDrum_Agogo-120_4a5,TaikoDrum,Agogo,120,2,4a5,Agogo_TaikoDrum,0.8,4,5,train
Agogo_TaikoDrum-120_5a6,Agogo,TaikoDrum,120,2,5a6,Agogo_TaikoDrum,0.8333333333333334,5,6,train
TaikoDrum_Agogo-120_5a6,TaikoDrum,Agogo,120,2,5a6,Agogo_TaikoDrum,0.8333333333333334,5,6,train
Agogo_TaikoDrum-120_6a7,Agogo,TaikoDrum,120,2,6a7,Agogo_TaikoDrum,0.8571428571428571,6,7,train
TaikoDrum_Agogo-120_6a7,TaikoDrum,Agogo,120,2,6a7,Agogo_TaikoDrum,0.8571428571428571,6,7,train
Agogo_TaikoDrum-120_7a8,Agogo,TaikoDrum,120,2,7a8,Agogo_TaikoDrum,0.875,7,8,val
TaikoDrum_Agogo-120_7a8,TaikoDrum,Agogo,120,2,7a8,Agogo_TaikoDrum,0.875,7,8,val
Agogo_TaikoDrum-120_3a5,Agogo,TaikoDrum,120,2,3a5,Agogo_TaikoDrum,0.6,3,5,train
TaikoDrum_Agogo-120_3a5,TaikoDrum,Agogo,120,2,3a5,Agogo_TaikoDrum,0.6,3,5,train
Agogo_TaikoDrum-120_5a7,Agogo,TaikoDrum,120,2,5a7,Agogo_TaikoDrum,0.7142857142857143,5,7,val
TaikoDrum_Agogo-120_5a7,TaikoDrum,Agogo,120,2,5a7,Agogo_TaikoDrum,0.7142857142857143,5,7,test
TaikoDrum_SynthDrum-120_2a3,TaikoDrum,SynthDrum,120,2,2a3,SynthDrum_TaikoDrum,0.6666666666666666,2,3,test
SynthDrum_TaikoDrum-120_2a3,SynthDrum,TaikoDrum,120,2,2a3,SynthDrum_TaikoDrum,0.6666666666666666,2,3,test
TaikoDrum_SynthDrum-120_3a4,TaikoDrum,SynthDrum,120,2,3a4,SynthDrum_TaikoDrum,0.75,3,4,train
SynthDrum_TaikoDrum-120_3a4,SynthDrum,TaikoDrum,120,2,3a4,SynthDrum_TaikoDrum,0.75,3,4,train
TaikoDrum_SynthDrum-120_4a5,TaikoDrum,SynthDrum,120,2,4a5,SynthDrum_TaikoDrum,0.8,4,5,train
SynthDrum_TaikoDrum-120_4a5,SynthDrum,TaikoDrum,120,2,4a5,SynthDrum_TaikoDrum,0.8,4,5,train
TaikoDrum_SynthDrum-120_5a6,TaikoDrum,SynthDrum,120,2,5a6,SynthDrum_TaikoDrum,0.8333333333333334,5,6,train
SynthDrum_TaikoDrum-120_5a6,SynthDrum,TaikoDrum,120,2,5a6,SynthDrum_TaikoDrum,0.8333333333333334,5,6,train
TaikoDrum_SynthDrum-120_6a7,TaikoDrum,SynthDrum,120,2,6a7,SynthDrum_TaikoDrum,0.8571428571428571,6,7,train
SynthDrum_TaikoDrum-120_6a7,SynthDrum,TaikoDrum,120,2,6a7,SynthDrum_TaikoDrum,0.8571428571428571,6,7,train
TaikoDrum_SynthDrum-120_7a8,TaikoDrum,SynthDrum,120,2,7a8,SynthDrum_TaikoDrum,0.875,7,8,val
SynthDrum_TaikoDrum-120_7a8,SynthDrum,TaikoDrum,120,2,7a8,SynthDrum_TaikoDrum,0.875,7,8,val
TaikoDrum_SynthDrum-120_3a5,TaikoDrum,SynthDrum,120,2,3a5,SynthDrum_TaikoDrum,0.6,3,5,train
SynthDrum_TaikoDrum-120_3a5,SynthDrum,TaikoDrum,120,2,3a5,SynthDrum_TaikoDrum,0.6,3,5,train
TaikoDrum_SynthDrum-120_5a7,TaikoDrum,SynthDrum,120,2,5a7,SynthDrum_TaikoDrum,0.7142857142857143,5,7,val
SynthDrum_TaikoDrum-120_5a7,SynthDrum,TaikoDrum,120,2,5a7,SynthDrum_TaikoDrum,0.7142857142857143,5,7,val
MelodicTom_SynthDrum-180_2a3,MelodicTom,SynthDrum,180,3,2a3,MelodicTom_SynthDrum,0.6666666666666666,2,3,test
SynthDrum_MelodicTom-180_2a3,SynthDrum,MelodicTom,180,3,2a3,MelodicTom_SynthDrum,0.6666666666666666,2,3,test
MelodicTom_SynthDrum-180_3a4,MelodicTom,SynthDrum,180,3,3a4,MelodicTom_SynthDrum,0.75,3,4,train
SynthDrum_MelodicTom-180_3a4,SynthDrum,MelodicTom,180,3,3a4,MelodicTom_SynthDrum,0.75,3,4,train
MelodicTom_SynthDrum-180_4a5,MelodicTom,SynthDrum,180,3,4a5,MelodicTom_SynthDrum,0.8,4,5,train
SynthDrum_MelodicTom-180_4a5,SynthDrum,MelodicTom,180,3,4a5,MelodicTom_SynthDrum,0.8,4,5,train
MelodicTom_SynthDrum-180_5a6,MelodicTom,SynthDrum,180,3,5a6,MelodicTom_SynthDrum,0.8333333333333334,5,6,train
SynthDrum_MelodicTom-180_5a6,SynthDrum,MelodicTom,180,3,5a6,MelodicTom_SynthDrum,0.8333333333333334,5,6,train
MelodicTom_SynthDrum-180_6a7,MelodicTom,SynthDrum,180,3,6a7,MelodicTom_SynthDrum,0.8571428571428571,6,7,train
SynthDrum_MelodicTom-180_6a7,SynthDrum,MelodicTom,180,3,6a7,MelodicTom_SynthDrum,0.8571428571428571,6,7,train
MelodicTom_SynthDrum-180_7a8,MelodicTom,SynthDrum,180,3,7a8,MelodicTom_SynthDrum,0.875,7,8,val
SynthDrum_MelodicTom-180_7a8,SynthDrum,MelodicTom,180,3,7a8,MelodicTom_SynthDrum,0.875,7,8,test
MelodicTom_SynthDrum-180_3a5,MelodicTom,SynthDrum,180,3,3a5,MelodicTom_SynthDrum,0.6,3,5,train
SynthDrum_MelodicTom-180_3a5,SynthDrum,MelodicTom,180,3,3a5,MelodicTom_SynthDrum,0.6,3,5,train
MelodicTom_SynthDrum-180_5a7,MelodicTom,SynthDrum,180,3,5a7,MelodicTom_SynthDrum,0.7142857142857143,5,7,test
SynthDrum_MelodicTom-180_5a7,SynthDrum,MelodicTom,180,3,5a7,MelodicTom_SynthDrum,0.7142857142857143,5,7,test
TinkleBell_MelodicTom-180_2a3,TinkleBell,MelodicTom,180,3,2a3,MelodicTom_TinkleBell,0.6666666666666666,2,3,test
MelodicTom_TinkleBell-180_2a3,MelodicTom,TinkleBell,180,3,2a3,MelodicTom_TinkleBell,0.6666666666666666,2,3,test
TinkleBell_MelodicTom-180_3a4,TinkleBell,MelodicTom,180,3,3a4,MelodicTom_TinkleBell,0.75,3,4,train
MelodicTom_TinkleBell-180_3a4,MelodicTom,TinkleBell,180,3,3a4,MelodicTom_TinkleBell,0.75,3,4,train
TinkleBell_MelodicTom-180_4a5,TinkleBell,MelodicTom,180,3,4a5,MelodicTom_TinkleBell,0.8,4,5,train
MelodicTom_TinkleBell-180_4a5,MelodicTom,TinkleBell,180,3,4a5,MelodicTom_TinkleBell,0.8,4,5,train
TinkleBell_MelodicTom-180_5a6,TinkleBell,MelodicTom,180,3,5a6,MelodicTom_TinkleBell,0.8333333333333334,5,6,train
MelodicTom_TinkleBell-180_5a6,MelodicTom,TinkleBell,180,3,5a6,MelodicTom_TinkleBell,0.8333333333333334,5,6,train
TinkleBell_MelodicTom-180_6a7,TinkleBell,MelodicTom,180,3,6a7,MelodicTom_TinkleBell,0.8571428571428571,6,7,train
MelodicTom_TinkleBell-180_6a7,MelodicTom,TinkleBell,180,3,6a7,MelodicTom_TinkleBell,0.8571428571428571,6,7,train
TinkleBell_MelodicTom-180_7a8,TinkleBell,MelodicTom,180,3,7a8,MelodicTom_TinkleBell,0.875,7,8,val
MelodicTom_TinkleBell-180_7a8,MelodicTom,TinkleBell,180,3,7a8,MelodicTom_TinkleBell,0.875,7,8,test
TinkleBell_MelodicTom-180_3a5,TinkleBell,MelodicTom,180,3,3a5,MelodicTom_TinkleBell,0.6,3,5,train
MelodicTom_TinkleBell-180_3a5,MelodicTom,TinkleBell,180,3,3a5,MelodicTom_TinkleBell,0.6,3,5,train
TinkleBell_MelodicTom-180_5a7,TinkleBell,MelodicTom,180,3,5a7,MelodicTom_TinkleBell,0.7142857142857143,5,7,val
MelodicTom_TinkleBell-180_5a7,MelodicTom,TinkleBell,180,3,5a7,MelodicTom_TinkleBell,0.7142857142857143,5,7,val
Woodblock_TaikoDrum-180_2a3,Woodblock,TaikoDrum,180,3,2a3,TaikoDrum_Woodblock,0.6666666666666666,2,3,test
TaikoDrum_Woodblock-180_2a3,TaikoDrum,Woodblock,180,3,2a3,TaikoDrum_Woodblock,0.6666666666666666,2,3,test
Woodblock_TaikoDrum-180_3a4,Woodblock,TaikoDrum,180,3,3a4,TaikoDrum_Woodblock,0.75,3,4,train
TaikoDrum_Woodblock-180_3a4,TaikoDrum,Woodblock,180,3,3a4,TaikoDrum_Woodblock,0.75,3,4,train
Woodblock_TaikoDrum-180_4a5,Woodblock,TaikoDrum,180,3,4a5,TaikoDrum_Woodblock,0.8,4,5,train
TaikoDrum_Woodblock-180_4a5,TaikoDrum,Woodblock,180,3,4a5,TaikoDrum_Woodblock,0.8,4,5,train
Woodblock_TaikoDrum-180_5a6,Woodblock,TaikoDrum,180,3,5a6,TaikoDrum_Woodblock,0.8333333333333334,5,6,train
TaikoDrum_Woodblock-180_5a6,TaikoDrum,Woodblock,180,3,5a6,TaikoDrum_Woodblock,0.8333333333333334,5,6,train
Woodblock_TaikoDrum-180_6a7,Woodblock,TaikoDrum,180,3,6a7,TaikoDrum_Woodblock,0.8571428571428571,6,7,train
TaikoDrum_Woodblock-180_6a7,TaikoDrum,Woodblock,180,3,6a7,TaikoDrum_Woodblock,0.8571428571428571,6,7,train
Woodblock_TaikoDrum-180_7a8,Woodblock,TaikoDrum,180,3,7a8,TaikoDrum_Woodblock,0.875,7,8,val
TaikoDrum_Woodblock-180_7a8,TaikoDrum,Woodblock,180,3,7a8,TaikoDrum_Woodblock,0.875,7,8,test
Woodblock_TaikoDrum-180_3a5,Woodblock,TaikoDrum,180,3,3a5,TaikoDrum_Woodblock,0.6,3,5,train
TaikoDrum_Woodblock-180_3a5,TaikoDrum,Woodblock,180,3,3a5,TaikoDrum_Woodblock,0.6,3,5,train
Woodblock_TaikoDrum-180_5a7,Woodblock,TaikoDrum,180,3,5a7,TaikoDrum_Woodblock,0.7142857142857143,5,7,test
TaikoDrum_Woodblock-180_5a7,TaikoDrum,Woodblock,180,3,5a7,TaikoDrum_Woodblock,0.7142857142857143,5,7,test
TaikoDrum_MelodicTom-180_2a3,TaikoDrum,MelodicTom,180,3,2a3,MelodicTom_TaikoDrum,0.6666666666666666,2,3,val
MelodicTom_TaikoDrum-180_2a3,MelodicTom,TaikoDrum,180,3,2a3,MelodicTom_TaikoDrum,0.6666666666666666,2,3,test
TaikoDrum_MelodicTom-180_3a4,TaikoDrum,MelodicTom,180,3,3a4,MelodicTom_TaikoDrum,0.75,3,4,train
MelodicTom_TaikoDrum-180_3a4,MelodicTom,TaikoDrum,180,3,3a4,MelodicTom_TaikoDrum,0.75,3,4,train
TaikoDrum_MelodicTom-180_4a5,TaikoDrum,MelodicTom,180,3,4a5,MelodicTom_TaikoDrum,0.8,4,5,train
MelodicTom_TaikoDrum-180_4a5,MelodicTom,TaikoDrum,180,3,4a5,MelodicTom_TaikoDrum,0.8,4,5,train
TaikoDrum_MelodicTom-180_5a6,TaikoDrum,MelodicTom,180,3,5a6,MelodicTom_TaikoDrum,0.8333333333333334,5,6,train
MelodicTom_TaikoDrum-180_5a6,MelodicTom,TaikoDrum,180,3,5a6,MelodicTom_TaikoDrum,0.8333333333333334,5,6,train
TaikoDrum_MelodicTom-180_6a7,TaikoDrum,MelodicTom,180,3,6a7,MelodicTom_TaikoDrum,0.8571428571428571,6,7,train
MelodicTom_TaikoDrum-180_6a7,MelodicTom,TaikoDrum,180,3,6a7,MelodicTom_TaikoDrum,0.8571428571428571,6,7,train
TaikoDrum_MelodicTom-180_7a8,TaikoDrum,MelodicTom,180,3,7a8,MelodicTom_TaikoDrum,0.875,7,8,val
MelodicTom_TaikoDrum-180_7a8,MelodicTom,TaikoDrum,180,3,7a8,MelodicTom_TaikoDrum,0.875,7,8,test
TaikoDrum_MelodicTom-180_3a5,TaikoDrum,MelodicTom,180,3,3a5,MelodicTom_TaikoDrum,0.6,3,5,train
MelodicTom_TaikoDrum-180_3a5,MelodicTom,TaikoDrum,180,3,3a5,MelodicTom_TaikoDrum,0.6,3,5,train
TaikoDrum_MelodicTom-180_5a7,TaikoDrum,MelodicTom,180,3,5a7,MelodicTom_TaikoDrum,0.7142857142857143,5,7,val
MelodicTom_TaikoDrum-180_5a7,MelodicTom,TaikoDrum,180,3,5a7,MelodicTom_TaikoDrum,0.7142857142857143,5,7,test
SteelDrums_MelodicTom-180_2a3,SteelDrums,MelodicTom,180,3,2a3,MelodicTom_SteelDrums,0.6666666666666666,2,3,test
MelodicTom_SteelDrums-180_2a3,MelodicTom,SteelDrums,180,3,2a3,MelodicTom_SteelDrums,0.6666666666666666,2,3,test
SteelDrums_MelodicTom-180_3a4,SteelDrums,MelodicTom,180,3,3a4,MelodicTom_SteelDrums,0.75,3,4,train
MelodicTom_SteelDrums-180_3a4,MelodicTom,SteelDrums,180,3,3a4,MelodicTom_SteelDrums,0.75,3,4,train
SteelDrums_MelodicTom-180_4a5,SteelDrums,MelodicTom,180,3,4a5,MelodicTom_SteelDrums,0.8,4,5,train
MelodicTom_SteelDrums-180_4a5,MelodicTom,SteelDrums,180,3,4a5,MelodicTom_SteelDrums,0.8,4,5,train
SteelDrums_MelodicTom-180_5a6,SteelDrums,MelodicTom,180,3,5a6,MelodicTom_SteelDrums,0.8333333333333334,5,6,train
MelodicTom_SteelDrums-180_5a6,MelodicTom,SteelDrums,180,3,5a6,MelodicTom_SteelDrums,0.8333333333333334,5,6,train
SteelDrums_MelodicTom-180_6a7,SteelDrums,MelodicTom,180,3,6a7,MelodicTom_SteelDrums,0.8571428571428571,6,7,train
MelodicTom_SteelDrums-180_6a7,MelodicTom,SteelDrums,180,3,6a7,MelodicTom_SteelDrums,0.8571428571428571,6,7,train
SteelDrums_MelodicTom-180_7a8,SteelDrums,MelodicTom,180,3,7a8,MelodicTom_SteelDrums,0.875,7,8,val
MelodicTom_SteelDrums-180_7a8,MelodicTom,SteelDrums,180,3,7a8,MelodicTom_SteelDrums,0.875,7,8,test
SteelDrums_MelodicTom-180_3a5,SteelDrums,MelodicTom,180,3,3a5,MelodicTom_SteelDrums,0.6,3,5,train
MelodicTom_SteelDrums-180_3a5,MelodicTom,SteelDrums,180,3,3a5,MelodicTom_SteelDrums,0.6,3,5,train
