fold,fold_count,inst,count,proportion
7,994,PanFlute,6,0.006036217303822938
7,994,PercussiveOrgan,12,0.012072434607645876
7,994,Piccolo,17,0.01710261569416499
7,994,PizzicatoStrings,10,0.01006036217303823
7,994,Recorder,12,0.012072434607645876
7,994,ReedOrgan,6,0.006036217303822938
7,994,RockOrgan,8,0.008048289738430584
7,994,Shamisen,5,0.005030181086519115
7,994,Shanai,13,0.013078470824949699
7,994,Sitar,9,0.009054325955734407
7,994,SlapBass1,10,0.01006036217303823
7,994,SlapBass2,10,0.01006036217303823
7,994,SopranoSax,4,0.004024144869215292
7,994,StringEnsemble1,4,0.004024144869215292
7,994,StringEnsemble2,5,0.005030181086519115
7,994,SynthBass1,8,0.008048289738430584
7,994,SynthBass2,12,0.012072434607645876
7,994,SynthBrass1,13,0.013078470824949699
7,994,SynthBrass2,12,0.012072434607645876
7,994,SynthStrings1,11,0.011066398390342054
7,994,SynthStrings2,14,0.014084507042253523
7,994,SynthVoice,7,0.007042253521126762
7,994,TenorSax,11,0.011066398390342054
7,994,TremoloStrings,11,0.011066398390342054
7,994,Trombone,13,0.013078470824949699
7,994,Trumpet,12,0.012072434607645876
7,994,Tuba,21,0.021126760563380285
7,994,Vibraphone,11,0.011066398390342054
7,994,Viola,11,0.011066398390342054
7,994,Violin,16,0.01609657947686117
7,994,VoiceOohs,5,0.005030181086519115
7,994,Xylophone,7,0.007042253521126762
8,994,AcousticBass,12,0.012072434607645876
8,994,AcousticGrandPiano,10,0.01006036217303823
8,994,AcousticGuitar(nylon),8,0.008048289738430584
8,994,AcousticGuitar(steel),13,0.013078470824949699
8,994,AltoSax,16,0.01609657947686117
8,994,Bagpipe,6,0.006036217303822938
8,994,Banjo,11,0.011066398390342054
8,994,BaritoneSax,7,0.007042253521126762
8,994,Bassoon,9,0.009054325955734407
8,994,BlownBottle,8,0.008048289738430584
8,994,BrassSection,8,0.008048289738430584
8,994,BrightAcousticPiano,12,0.012072434607645876
8,994,Cello,9,0.009054325955734407
8,994,ChoirAahs,8,0.008048289738430584
8,994,ChurchOrgan,12,0.012072434607645876
8,994,Clarinet,8,0.008048289738430584
8,994,Clavinet,6,0.006036217303822938
8,994,Contrabass,15,0.015090543259557346
8,994,DistortionGuitar,10,0.01006036217303823
8,994,DrawbarOrgan,17,0.01710261569416499
8,994,Dulcimer,16,0.01609657947686117
8,994,ElectricBass(finger),11,0.011066398390342054
8,994,ElectricBass(pick),14,0.014084507042253523
8,994,ElectricGrandPiano,11,0.011066398390342054
8,994,ElectricGuitar(clean),9,0.009054325955734407
8,994,ElectricGuitar(jazz),7,0.007042253521126762
8,994,ElectricGuitar(muted),20,0.02012072434607646
8,994,ElectricPiano1,8,0.008048289738430584
8,994,ElectricPiano2,12,0.012072434607645876
8,994,EnglishHorn,11,0.011066398390342054
8,994,Fiddle,6,0.006036217303822938
8,994,Flute,17,0.01710261569416499
8,994,FrenchHorn,9,0.009054325955734407
8,994,FretlessBass,10,0.01006036217303823
8,994,Harpsichord,11,0.011066398390342054
8,994,Honky-tonkPiano,10,0.01006036217303823
8,994,Kalimba,6,0.006036217303822938
8,994,Koto,11,0.011066398390342054
8,994,Lead1(square),16,0.01609657947686117
8,994,Lead2(sawtooth),14,0.014084507042253523
8,994,Lead3(calliope),13,0.013078470824949699
8,994,Lead4(chiff),15,0.015090543259557346
8,994,Lead5(charang),12,0.012072434607645876
8,994,Lead6(voice),13,0.013078470824949699
8,994,Lead8(bass+lead),13,0.013078470824949699
8,994,Marimba,13,0.013078470824949699
8,994,MusicBox,10,0.01006036217303823
8,994,MutedTrumpet,10,0.01006036217303823
8,994,Oboe,11,0.011066398390342054
8,994,Ocarina,13,0.013078470824949699
8,994,OrchestralHarp,11,0.011066398390342054
8,994,OverdrivenGuitar,10,0.01006036217303823
8,994,Pad1(newage),11,0.011066398390342054
8,994,Pad2(warm),8,0.008048289738430584
8,994,Pad3(polysynth),12,0.012072434607645876
8,994,Pad4(choir),7,0.007042253521126762
8,994,Pad5(bowed),13,0.013078470824949699
8,994,Pad6(metallic),10,0.01006036217303823
8,994,Pad7(halo),9,0.009054325955734407
8,994,Pad8(sweep),9,0.009054325955734407
8,994,PanFlute,9,0.009054325955734407
8,994,PercussiveOrgan,9,0.009054325955734407
8,994,Piccolo,13,0.013078470824949699
8,994,PizzicatoStrings,13,0.013078470824949699
8,994,Recorder,4,0.004024144869215292
8,994,ReedOrgan,8,0.008048289738430584
8,994,RockOrgan,15,0.015090543259557346
8,994,Shamisen,7,0.007042253521126762
8,994,Shanai,11,0.011066398390342054
8,994,Sitar,7,0.007042253521126762
8,994,SlapBass1,12,0.012072434607645876
8,994,SlapBass2,7,0.007042253521126762
8,994,SopranoSax,12,0.012072434607645876
8,994,StringEnsemble1,10,0.01006036217303823
8,994,StringEnsemble2,8,0.008048289738430584
8,994,SynthBass1,15,0.015090543259557346
8,994,SynthBass2,9,0.009054325955734407
8,994,SynthBrass1,6,0.006036217303822938
8,994,SynthBrass2,14,0.014084507042253523
8,994,SynthStrings1,10,0.01006036217303823
8,994,SynthStrings2,11,0.011066398390342054
8,994,SynthVoice,13,0.013078470824949699
8,994,TenorSax,13,0.013078470824949699
8,994,TremoloStrings,10,0.01006036217303823
8,994,Trombone,14,0.014084507042253523
8,994,Trumpet,6,0.006036217303822938
8,994,Tuba,13,0.013078470824949699
8,994,Vibraphone,10,0.01006036217303823
8,994,Viola,8,0.008048289738430584
8,994,Violin,13,0.013078470824949699
8,994,VoiceOohs,14,0.014084507042253523
8,994,Xylophone,13,0.013078470824949699
9,994,AcousticBass,12,0.012072434607645876
9,994,AcousticGrandPiano,11,0.011066398390342054
9,994,AcousticGuitar(nylon),8,0.008048289738430584
9,994,AcousticGuitar(steel),10,0.01006036217303823
9,994,AltoSax,12,0.012072434607645876
9,994,Bagpipe,10,0.01006036217303823
9,994,Banjo,8,0.008048289738430584
9,994,BaritoneSax,11,0.011066398390342054
9,994,Bassoon,6,0.006036217303822938
9,994,BlownBottle,4,0.004024144869215292
9,994,BrassSection,12,0.012072434607645876
9,994,BrightAcousticPiano,8,0.008048289738430584
9,994,Cello,11,0.011066398390342054
9,994,ChoirAahs,8,0.008048289738430584
9,994,ChurchOrgan,6,0.006036217303822938
9,994,Clarinet,14,0.014084507042253523
9,994,Clavinet,14,0.014084507042253523
9,994,Contrabass,13,0.013078470824949699
9,994,DistortionGuitar,8,0.008048289738430584
9,994,DrawbarOrgan,7,0.007042253521126762
9,994,Dulcimer,10,0.01006036217303823
9,994,ElectricBass(finger),14,0.014084507042253523
9,994,ElectricBass(pick),12,0.012072434607645876
9,994,ElectricGrandPiano,7,0.007042253521126762
9,994,ElectricGuitar(clean),10,0.01006036217303823
9,994,ElectricGuitar(jazz),9,0.009054325955734407
9,994,ElectricGuitar(muted),13,0.013078470824949699
9,994,ElectricPiano1,12,0.012072434607645876
9,994,ElectricPiano2,11,0.011066398390342054
9,994,EnglishHorn,18,0.018108651911468814
9,994,Fiddle,6,0.006036217303822938
9,994,Flute,11,0.011066398390342054
9,994,FrenchHorn,12,0.012072434607645876
9,994,FretlessBass,11,0.011066398390342054
9,994,Harpsichord,17,0.01710261569416499
9,994,Honky-tonkPiano,15,0.015090543259557346
9,994,Kalimba,11,0.011066398390342054
9,994,Koto,8,0.008048289738430584
9,994,Lead1(square),14,0.014084507042253523
9,994,Lead2(sawtooth),8,0.008048289738430584
9,994,Lead3(calliope),8,0.008048289738430584
9,994,Lead4(chiff),6,0.006036217303822938
9,994,Lead5(charang),15,0.015090543259557346
9,994,Lead6(voice),9,0.009054325955734407
9,994,Lead8(bass+lead),8,0.008048289738430584
9,994,Marimba,11,0.011066398390342054
9,994,MusicBox,11,0.011066398390342054
9,994,MutedTrumpet,12,0.012072434607645876
9,994,Oboe,17,0.01710261569416499
9,994,Ocarina,14,0.014084507042253523
9,994,OrchestralHarp,17,0.01710261569416499
9,994,OverdrivenGuitar,7,0.007042253521126762
9,994,Pad1(newage),9,0.009054325955734407
9,994,Pad2(warm),15,0.015090543259557346
9,994,Pad3(polysynth),16,0.01609657947686117
9,994,Pad4(choir),11,0.011066398390342054
9,994,Pad5(bowed),13,0.013078470824949699
9,994,Pad6(metallic),12,0.012072434607645876
9,994,Pad7(halo),12,0.012072434607645876
9,994,Pad8(sweep),14,0.014084507042253523
9,994,PanFlute,8,0.008048289738430584
9,994,PercussiveOrgan,8,0.008048289738430584
9,994,Piccolo,11,0.011066398390342054
9,994,PizzicatoStrings,8,0.008048289738430584
9,994,Recorder,12,0.012072434607645876
9,994,ReedOrgan,10,0.01006036217303823
9,994,RockOrgan,14,0.014084507042253523
9,994,Shamisen,13,0.013078470824949699
9,994,Shanai,9,0.009054325955734407
9,994,Sitar,14,0.014084507042253523
9,994,SlapBass1,4,0.004024144869215292
9,994,SlapBass2,9,0.009054325955734407
9,994,SopranoSax,14,0.014084507042253523
9,994,StringEnsemble1,9,0.009054325955734407
9,994,StringEnsemble2,12,0.012072434607645876
9,994,SynthBass1,7,0.007042253521126762
9,994,SynthBass2,14,0.014084507042253523
9,994,SynthBrass1,9,0.009054325955734407
9,994,SynthBrass2,13,0.013078470824949699
9,994,SynthStrings1,15,0.015090543259557346
9,994,SynthStrings2,5,0.005030181086519115
9,994,SynthVoice,11,0.011066398390342054
9,994,TenorSax,13,0.013078470824949699
9,994,TremoloStrings,10,0.01006036217303823
9,994,Trombone,6,0.006036217303822938
9,994,Trumpet,9,0.009054325955734407
9,994,Tuba,11,0.011066398390342054
9,994,Vibraphone,15,0.015090543259557346
9,994,Viola,10,0.01006036217303823
9,994,Violin,8,0.008048289738430584
9,994,VoiceOohs,12,0.012072434607645876
9,994,Xylophone,12,0.012072434607645876
10,994,AcousticBass,13,0.013078470824949699
10,994,AcousticGrandPiano,10,0.01006036217303823
10,994,AcousticGuitar(nylon),11,0.011066398390342054
10,994,AcousticGuitar(steel),15,0.015090543259557346
10,994,AltoSax,12,0.012072434607645876
10,994,Bagpipe,14,0.014084507042253523
10,994,Banjo,9,0.009054325955734407
10,994,BaritoneSax,10,0.01006036217303823
10,994,Bassoon,14,0.014084507042253523
10,994,BlownBottle,12,0.012072434607645876
10,994,BrassSection,13,0.013078470824949699
10,994,BrightAcousticPiano,15,0.015090543259557346
10,994,Cello,9,0.009054325955734407
10,994,ChoirAahs,13,0.013078470824949699
10,994,ChurchOrgan,12,0.012072434607645876
10,994,Clarinet,13,0.013078470824949699
10,994,Clavinet,16,0.01609657947686117
10,994,Contrabass,8,0.008048289738430584
10,994,DistortionGuitar,17,0.01710261569416499
10,994,DrawbarOrgan,11,0.011066398390342054
10,994,Dulcimer,10,0.01006036217303823
10,994,ElectricBass(finger),16,0.01609657947686117
10,994,ElectricBass(pick),7,0.007042253521126762
10,994,ElectricGrandPiano,5,0.005030181086519115
10,994,ElectricGuitar(clean),10,0.01006036217303823
10,994,ElectricGuitar(jazz),9,0.009054325955734407
10,994,ElectricGuitar(muted),8,0.008048289738430584
10,994,ElectricPiano1,8,0.008048289738430584
10,994,ElectricPiano2,9,0.009054325955734407
10,994,EnglishHorn,7,0.007042253521126762
10,994,Fiddle,15,0.015090543259557346
10,994,Flute,10,0.01006036217303823
10,994,FrenchHorn,17,0.01710261569416499
10,994,FretlessBass,11,0.011066398390342054
10,994,Harpsichord,12,0.012072434607645876
10,994,Honky-tonkPiano,8,0.008048289738430584
10,994,Kalimba,10,0.01006036217303823
10,994,Koto,8,0.008048289738430584
10,994,Lead1(square),5,0.005030181086519115
10,994,Lead2(sawtooth),12,0.012072434607645876
10,994,Lead3(calliope),10,0.01006036217303823
10,994,Lead4(chiff),9,0.009054325955734407
10,994,Lead5(charang),16,0.01609657947686117
10,994,Lead6(voice),7,0.007042253521126762
10,994,Lead8(bass+lead),14,0.014084507042253523
10,994,Marimba,12,0.012072434607645876
10,994,MusicBox,11,0.011066398390342054
10,994,MutedTrumpet,8,0.008048289738430584
10,994,Oboe,8,0.008048289738430584
10,994,Ocarina,9,0.009054325955734407
10,994,OrchestralHarp,8,0.008048289738430584
10,994,OverdrivenGuitar,9,0.009054325955734407
10,994,Pad1(newage),14,0.014084507042253523
10,994,Pad2(warm),14,0.014084507042253523
10,994,Pad3(polysynth),10,0.01006036217303823
10,994,Pad4(choir),12,0.012072434607645876
10,994,Pad5(bowed),17,0.01710261569416499
10,994,Pad6(metallic),6,0.006036217303822938
10,994,Pad7(halo),10,0.01006036217303823
10,994,Pad8(sweep),7,0.007042253521126762
10,994,PanFlute,10,0.01006036217303823
10,994,PercussiveOrgan,10,0.01006036217303823
10,994,Piccolo,8,0.008048289738430584
10,994,PizzicatoStrings,6,0.006036217303822938
10,994,Recorder,16,0.01609657947686117
10,994,ReedOrgan,13,0.013078470824949699
10,994,RockOrgan,16,0.01609657947686117
10,994,Shamisen,8,0.008048289738430584
10,994,Shanai,10,0.01006036217303823
10,994,Sitar,9,0.009054325955734407
10,994,SlapBass1,10,0.01006036217303823
10,994,SlapBass2,5,0.005030181086519115
10,994,SopranoSax,12,0.012072434607645876
10,994,StringEnsemble1,15,0.015090543259557346
10,994,StringEnsemble2,13,0.013078470824949699
10,994,SynthBass1,7,0.007042253521126762
10,994,SynthBass2,8,0.008048289738430584
10,994,SynthBrass1,10,0.01006036217303823
10,994,SynthBrass2,7,0.007042253521126762
10,994,SynthStrings1,12,0.012072434607645876
10,994,SynthStrings2,12,0.012072434607645876
10,994,SynthVoice,12,0.012072434607645876
10,994,TenorSax,12,0.012072434607645876
10,994,TremoloStrings,11,0.011066398390342054
10,994,Trombone,9,0.009054325955734407
10,994,Trumpet,13,0.013078470824949699
10,994,Tuba,12,0.012072434607645876
10,994,Vibraphone,7,0.007042253521126762
10,994,Viola,10,0.01006036217303823
10,994,Violin,10,0.01006036217303823
10,994,VoiceOohs,11,0.011066398390342054
10,994,Xylophone,15,0.015090543259557346
11,994,AcousticBass,18,0.018108651911468814
11,994,AcousticGrandPiano,17,0.01710261569416499
11,994,AcousticGuitar(nylon),13,0.013078470824949699
11,994,AcousticGuitar(steel),9,0.009054325955734407
11,994,AltoSax,13,0.013078470824949699
11,994,Bagpipe,9,0.009054325955734407
11,994,Banjo,10,0.01006036217303823
11,994,BaritoneSax,10,0.01006036217303823
11,994,Bassoon,8,0.008048289738430584
11,994,BlownBottle,7,0.007042253521126762
11,994,BrassSection,13,0.013078470824949699
11,994,BrightAcousticPiano,8,0.008048289738430584
11,994,Cello,7,0.007042253521126762
11,994,ChoirAahs,13,0.013078470824949699
11,994,ChurchOrgan,12,0.012072434607645876
11,994,Clarinet,9,0.009054325955734407
11,994,Clavinet,8,0.008048289738430584
11,994,Contrabass,6,0.006036217303822938
11,994,DistortionGuitar,6,0.006036217303822938
11,994,DrawbarOrgan,10,0.01006036217303823
11,994,Dulcimer,17,0.01710261569416499
11,994,ElectricBass(finger),11,0.011066398390342054
11,994,ElectricBass(pick),9,0.009054325955734407
11,994,ElectricGrandPiano,16,0.01609657947686117
11,994,ElectricGuitar(clean),7,0.007042253521126762
11,994,ElectricGuitar(jazz),9,0.009054325955734407
11,994,ElectricGuitar(muted),10,0.01006036217303823
11,994,ElectricPiano1,11,0.011066398390342054
11,994,ElectricPiano2,10,0.01006036217303823
11,994,EnglishHorn,13,0.013078470824949699
11,994,Fiddle,11,0.011066398390342054
11,994,Flute,9,0.009054325955734407
11,994,FrenchHorn,14,0.014084507042253523
11,994,FretlessBass,14,0.014084507042253523
11,994,Harpsichord,10,0.01006036217303823
11,994,Honky-tonkPiano,18,0.018108651911468814
11,994,Kalimba,10,0.01006036217303823
11,994,Koto,14,0.014084507042253523
11,994,Lead1(square),10,0.01006036217303823
11,994,Lead2(sawtooth),9,0.009054325955734407
11,994,Lead3(calliope),5,0.005030181086519115
11,994,Lead4(chiff),11,0.011066398390342054
11,994,Lead5(charang),7,0.007042253521126762
11,994,Lead6(voice),8,0.008048289738430584
11,994,Lead8(bass+lead),14,0.014084507042253523
11,994,Marimba,7,0.007042253521126762
11,994,MusicBox,14,0.014084507042253523
11,994,MutedTrumpet,4,0.004024144869215292
11,994,Oboe,13,0.013078470824949699
11,994,Ocarina,13,0.013078470824949699
11,994,OrchestralHarp,12,0.012072434607645876
11,994,OverdrivenGuitar,10,0.01006036217303823
11,994,Pad1(newage),11,0.011066398390342054
11,994,Pad2(warm),15,0.015090543259557346
11,994,Pad3(polysynth),9,0.009054325955734407
11,994,Pad4(choir),10,0.01006036217303823
11,994,Pad5(bowed),13,0.013078470824949699
11,994,Pad6(metallic),14,0.014084507042253523
11,994,Pad7(halo),11,0.011066398390342054
11,994,Pad8(sweep),11,0.011066398390342054
11,994,PanFlute,16,0.01609657947686117
11,994,PercussiveOrgan,11,0.011066398390342054
11,994,Piccolo,9,0.009054325955734407
11,994,PizzicatoStrings,14,0.014084507042253523
11,994,Recorder,13,0.013078470824949699
11,994,ReedOrgan,15,0.015090543259557346
11,994,RockOrgan,15,0.015090543259557346
11,994,Shamisen,11,0.011066398390342054
11,994,Shanai,11,0.011066398390342054
11,994,Sitar,11,0.011066398390342054
11,994,SlapBass1,9,0.009054325955734407
11,994,SlapBass2,12,0.012072434607645876
11,994,SopranoSax,8,0.008048289738430584
11,994,StringEnsemble1,8,0.008048289738430584
11,994,StringEnsemble2,6,0.006036217303822938
11,994,SynthBass1,11,0.011066398390342054
11,994,SynthBass2,5,0.005030181086519115
11,994,SynthBrass1,14,0.014084507042253523
11,994,SynthBrass2,9,0.009054325955734407
11,994,SynthStrings1,10,0.01006036217303823
11,994,SynthStrings2,14,0.014084507042253523
11,994,SynthVoice,11,0.011066398390342054
11,994,TenorSax,10,0.01006036217303823
11,994,TremoloStrings,7,0.007042253521126762
11,994,Trombone,12,0.012072434607645876
11,994,Trumpet,7,0.007042253521126762
11,994,Tuba,11,0.011066398390342054
11,994,Vibraphone,13,0.013078470824949699
11,994,Viola,8,0.008048289738430584
11,994,Violin,12,0.012072434607645876
11,994,VoiceOohs,11,0.011066398390342054
11,994,Xylophone,10,0.01006036217303823
12,994,AcousticBass,11,0.011066398390342054
12,994,AcousticGrandPiano,12,0.012072434607645876
12,994,AcousticGuitar(nylon),15,0.015090543259557346
12,994,AcousticGuitar(steel),13,0.013078470824949699
12,994,AltoSax,12,0.012072434607645876
12,994,Bagpipe,9,0.009054325955734407
12,994,Banjo,11,0.011066398390342054
12,994,BaritoneSax,12,0.012072434607645876
12,994,Bassoon,11,0.011066398390342054
12,994,BlownBottle,18,0.018108651911468814
12,994,BrassSection,13,0.013078470824949699
12,994,BrightAcousticPiano,12,0.012072434607645876
12,994,Cello,16,0.01609657947686117
12,994,ChoirAahs,7,0.007042253521126762
12,994,ChurchOrgan,7,0.007042253521126762
12,994,Clarinet,8,0.008048289738430584
12,994,Clavinet,9,0.009054325955734407
12,994,Contrabass,10,0.01006036217303823
12,994,DistortionGuitar,14,0.014084507042253523
12,994,DrawbarOrgan,9,0.009054325955734407
12,994,Dulcimer,17,0.01710261569416499
12,994,ElectricBass(finger),3,0.003018108651911469
12,994,ElectricBass(pick),12,0.012072434607645876
12,994,ElectricGrandPiano,8,0.008048289738430584
12,994,ElectricGuitar(clean),6,0.006036217303822938
12,994,ElectricGuitar(jazz),8,0.008048289738430584
12,994,ElectricGuitar(muted),13,0.013078470824949699
12,994,ElectricPiano1,9,0.009054325955734407
12,994,ElectricPiano2,15,0.015090543259557346
12,994,EnglishHorn,6,0.006036217303822938
12,994,Fiddle,5,0.005030181086519115
12,994,Flute,7,0.007042253521126762
12,994,FrenchHorn,8,0.008048289738430584
12,994,FretlessBass,7,0.007042253521126762
12,994,Harpsichord,13,0.013078470824949699
12,994,Honky-tonkPiano,10,0.01006036217303823
12,994,Kalimba,10,0.01006036217303823
12,994,Koto,11,0.011066398390342054
12,994,Lead1(square),10,0.01006036217303823
12,994,Lead2(sawtooth),12,0.012072434607645876
12,994,Lead3(calliope),9,0.009054325955734407
12,994,Lead4(chiff),16,0.01609657947686117
12,994,Lead5(charang),10,0.01006036217303823
12,994,Lead6(voice),6,0.006036217303822938
12,994,Lead8(bass+lead),9,0.009054325955734407
12,994,Marimba,12,0.012072434607645876
12,994,MusicBox,16,0.01609657947686117
12,994,MutedTrumpet,11,0.011066398390342054
12,994,Oboe,13,0.013078470824949699
12,994,Ocarina,5,0.005030181086519115
12,994,OrchestralHarp,7,0.007042253521126762
12,994,OverdrivenGuitar,6,0.006036217303822938
12,994,Pad1(newage),16,0.01609657947686117
12,994,Pad2(warm),12,0.012072434607645876
12,994,Pad3(polysynth),14,0.014084507042253523
12,994,Pad4(choir),12,0.012072434607645876
12,994,Pad5(bowed),4,0.004024144869215292
12,994,Pad6(metallic),13,0.013078470824949699
12,994,Pad7(halo),13,0.013078470824949699
12,994,Pad8(sweep),13,0.013078470824949699
12,994,PanFlute,13,0.013078470824949699
12,994,PercussiveOrgan,13,0.013078470824949699
12,994,Piccolo,6,0.006036217303822938
12,994,PizzicatoStrings,12,0.012072434607645876
12,994,Recorder,8,0.008048289738430584
12,994,ReedOrgan,13,0.013078470824949699
12,994,RockOrgan,11,0.011066398390342054
12,994,Shamisen,11,0.011066398390342054
12,994,Shanai,17,0.01710261569416499
12,994,Sitar,12,0.012072434607645876
12,994,SlapBass1,15,0.015090543259557346
12,994,SlapBass2,8,0.008048289738430584
12,994,SopranoSax,8,0.008048289738430584
12,994,StringEnsemble1,12,0.012072434607645876
12,994,StringEnsemble2,19,0.019114688128772636
12,994,SynthBass1,16,0.01609657947686117
12,994,SynthBass2,8,0.008048289738430584
12,994,SynthBrass1,9,0.009054325955734407
12,994,SynthBrass2,5,0.005030181086519115
12,994,SynthStrings1,10,0.01006036217303823
12,994,SynthStrings2,12,0.012072434607645876
12,994,SynthVoice,11,0.011066398390342054
12,994,TenorSax,13,0.013078470824949699
12,994,TremoloStrings,7,0.007042253521126762
12,994,Trombone,6,0.006036217303822938
12,994,Trumpet,8,0.008048289738430584
12,994,Tuba,11,0.011066398390342054
12,994,Vibraphone,16,0.01609657947686117
12,994,Viola,13,0.013078470824949699
12,994,Violin,12,0.012072434607645876
12,994,VoiceOohs,13,0.013078470824949699
12,994,Xylophone,10,0.01006036217303823
13,993,AcousticBass,14,0.014098690835850957
13,993,AcousticGrandPiano,12,0.012084592145015106
13,993,AcousticGuitar(nylon),11,0.01107754279959718
13,993,AcousticGuitar(steel),6,0.006042296072507553
13,993,AltoSax,15,0.015105740181268881
13,993,Bagpipe,9,0.00906344410876133
13,993,Banjo,8,0.008056394763343404
13,993,BaritoneSax,11,0.01107754279959718
13,993,Bassoon,10,0.010070493454179255
13,993,BlownBottle,9,0.00906344410876133
13,993,BrassSection,15,0.015105740181268881
13,993,BrightAcousticPiano,5,0.005035246727089627
13,993,Cello,11,0.01107754279959718
13,993,ChoirAahs,9,0.00906344410876133
13,993,ChurchOrgan,10,0.010070493454179255
13,993,Clarinet,11,0.01107754279959718
13,993,Clavinet,17,0.017119838872104734
13,993,Contrabass,10,0.010070493454179255
13,993,DistortionGuitar,10,0.010070493454179255
13,993,DrawbarOrgan,10,0.010070493454179255
13,993,Dulcimer,8,0.008056394763343404
13,993,ElectricBass(finger),10,0.010070493454179255
13,993,ElectricBass(pick),12,0.012084592145015106
13,993,ElectricGrandPiano,15,0.015105740181268881
13,993,ElectricGuitar(clean),9,0.00906344410876133
13,993,ElectricGuitar(jazz),13,0.013091641490433032
13,993,ElectricGuitar(muted),6,0.006042296072507553
13,993,ElectricPiano1,7,0.007049345417925478
13,993,ElectricPiano2,10,0.010070493454179255
13,993,EnglishHorn,16,0.016112789526686808
13,993,Fiddle,13,0.013091641490433032
13,993,Flute,8,0.008056394763343404
13,993,FrenchHorn,12,0.012084592145015106
13,993,FretlessBass,16,0.016112789526686808
13,993,Harpsichord,8,0.008056394763343404
13,993,Honky-tonkPiano,8,0.008056394763343404
13,993,Kalimba,10,0.010070493454179255
13,993,Koto,18,0.01812688821752266
13,993,Lead1(square),9,0.00906344410876133
13,993,Lead2(sawtooth),13,0.013091641490433032
13,993,Lead3(calliope),10,0.010070493454179255
13,993,Lead4(chiff),10,0.010070493454179255
13,993,Lead5(charang),10,0.010070493454179255
13,993,Lead6(voice),11,0.01107754279959718
13,993,Lead8(bass+lead),9,0.00906344410876133
13,993,Marimba,4,0.004028197381671702
13,993,MusicBox,12,0.012084592145015106
13,993,MutedTrumpet,6,0.006042296072507553
13,993,Oboe,12,0.012084592145015106
13,993,Ocarina,10,0.010070493454179255
13,993,OrchestralHarp,12,0.012084592145015106
13,993,OverdrivenGuitar,9,0.00906344410876133
13,993,Pad1(newage),11,0.01107754279959718
13,993,Pad2(warm),11,0.01107754279959718
13,993,Pad3(polysynth),16,0.016112789526686808
13,993,Pad4(choir),12,0.012084592145015106
13,993,Pad5(bowed),13,0.013091641490433032
13,993,Pad6(metallic),13,0.013091641490433032
13,993,Pad7(halo),9,0.00906344410876133
13,993,Pad8(sweep),10,0.010070493454179255
13,993,PanFlute,6,0.006042296072507553
13,993,PercussiveOrgan,9,0.00906344410876133
13,993,Piccolo,14,0.014098690835850957
13,993,PizzicatoStrings,10,0.010070493454179255
13,993,Recorder,13,0.013091641490433032
13,993,ReedOrgan,13,0.013091641490433032
13,993,RockOrgan,11,0.01107754279959718
13,993,Shamisen,10,0.010070493454179255
13,993,Shanai,12,0.012084592145015106
13,993,Sitar,14,0.014098690835850957
13,993,SlapBass1,12,0.012084592145015106
13,993,SlapBass2,8,0.008056394763343404
13,993,SopranoSax,12,0.012084592145015106
13,993,StringEnsemble1,15,0.015105740181268881
13,993,StringEnsemble2,13,0.013091641490433032
13,993,SynthBass1,7,0.007049345417925478
13,993,SynthBass2,11,0.01107754279959718
13,993,SynthBrass1,13,0.013091641490433032
13,993,SynthBrass2,6,0.006042296072507553
13,993,SynthStrings1,13,0.013091641490433032
13,993,SynthStrings2,12,0.012084592145015106
13,993,SynthVoice,9,0.00906344410876133
13,993,TenorSax,8,0.008056394763343404
13,993,TremoloStrings,12,0.012084592145015106
13,993,Trombone,10,0.010070493454179255
13,993,Trumpet,8,0.008056394763343404
13,993,Tuba,13,0.013091641490433032
13,993,Vibraphone,10,0.010070493454179255
13,993,Viola,17,0.017119838872104734
13,993,Violin,10,0.010070493454179255
13,993,VoiceOohs,13,0.013091641490433032
13,993,Xylophone,5,0.005035246727089627
14,993,AcousticBass,5,0.005035246727089627
14,993,AcousticGrandPiano,12,0.012084592145015106
14,993,AcousticGuitar(nylon),12,0.012084592145015106
14,993,AcousticGuitar(steel),15,0.015105740181268881
14,993,AltoSax,8,0.008056394763343404
14,993,Bagpipe,10,0.010070493454179255
14,993,Banjo,9,0.00906344410876133
14,993,BaritoneSax,11,0.01107754279959718
14,993,Bassoon,9,0.00906344410876133
14,993,BlownBottle,13,0.013091641490433032
14,993,BrassSection,9,0.00906344410876133
14,993,BrightAcousticPiano,9,0.00906344410876133
14,993,Cello,13,0.013091641490433032
14,993,ChoirAahs,11,0.01107754279959718
14,993,ChurchOrgan,19,0.019133937562940583
14,993,Clarinet,12,0.012084592145015106
14,993,Clavinet,14,0.014098690835850957
14,993,Contrabass,13,0.013091641490433032
14,993,DistortionGuitar,8,0.008056394763343404
14,993,DrawbarOrgan,10,0.010070493454179255
14,993,Dulcimer,15,0.015105740181268881
14,993,ElectricBass(finger),15,0.015105740181268881
14,993,ElectricBass(pick),14,0.014098690835850957
14,993,ElectricGrandPiano,13,0.013091641490433032
14,993,ElectricGuitar(clean),12,0.012084592145015106
14,993,ElectricGuitar(jazz),10,0.010070493454179255
14,993,ElectricGuitar(muted),12,0.012084592145015106
14,993,ElectricPiano1,15,0.015105740181268881
14,993,ElectricPiano2,8,0.008056394763343404
14,993,EnglishHorn,10,0.010070493454179255
