fold,fold_count,midi_program_name,count,proportion
7,773,Reed Organ,10,0.0129366106080207
7,773,Rhodes Piano,7,0.00905562742561449
7,773,Rock Organ,12,0.01552393272962484
7,773,Sawtooth Wave Lead,11,0.014230271668822769
7,773,Shamisen,11,0.014230271668822769
7,773,Shanai,7,0.00905562742561449
7,773,Sitar,5,0.00646830530401035
7,773,Slap Bass 1,4,0.00517464424320828
7,773,Slap Bass 2,7,0.00905562742561449
7,773,Soprano Sax,9,0.01164294954721863
7,773,Square Wave Lead,10,0.0129366106080207
7,773,String Ensemble 1,12,0.01552393272962484
7,773,String Ensemble 2,9,0.01164294954721863
7,773,Sweep Pad,6,0.00776196636481242
7,773,Synth Bass 1,6,0.00776196636481242
7,773,Synth Bass 2,9,0.01164294954721863
7,773,Synth Brass 1,7,0.00905562742561449
7,773,Synth Brass 2,15,0.01940491591203105
7,773,Synth Strings 1,11,0.014230271668822769
7,773,Synth Strings 2,9,0.01164294954721863
7,773,Synth Voice,8,0.01034928848641656
7,773,Tenor Sax,7,0.00905562742561449
7,773,Tremolo Strings,6,0.00776196636481242
7,773,Trombone,5,0.00646830530401035
7,773,Trumpet,9,0.01164294954721863
7,773,Tuba,10,0.0129366106080207
7,773,Vibraphone,8,0.01034928848641656
7,773,Viola,5,0.00646830530401035
7,773,Violin,5,0.00646830530401035
7,773,Voice Lead,6,0.00776196636481242
7,773,Warm Pad,6,0.00776196636481242
7,773,Xylophone,7,0.00905562742561449
8,773,Acoustic Bass,8,0.01034928848641656
8,773,Acoustic Grand Piano,9,0.01164294954721863
8,773,Acoustic Nylon Guitar,6,0.00776196636481242
8,773,Acoustic Steel Guitar,13,0.01681759379042691
8,773,Alto Sax,8,0.01034928848641656
8,773,Bagpipe,8,0.01034928848641656
8,773,Banjo,14,0.01811125485122898
8,773,Baritone Sax,10,0.0129366106080207
8,773,Bass Lead,10,0.0129366106080207
8,773,Bassoon,14,0.01811125485122898
8,773,Bottle Blow,1,0.00129366106080207
8,773,Bowed Pad,13,0.01681759379042691
8,773,Brass Section,10,0.0129366106080207
8,773,Bright Acoustic Piano,5,0.00646830530401035
8,773,Calliope Lead,8,0.01034928848641656
8,773,Cello,5,0.00646830530401035
8,773,Charang Lead,10,0.0129366106080207
8,773,Chiff Lead,12,0.01552393272962484
8,773,"Choir ""Aah""",12,0.01552393272962484
8,773,"Choir ""Ooh""",6,0.00776196636481242
8,773,Choir Pad,8,0.01034928848641656
8,773,Chorused Piano,7,0.00905562742561449
8,773,Church Organ,11,0.014230271668822769
8,773,Clarinet,6,0.00776196636481242
8,773,Clavinet,5,0.00646830530401035
8,773,Contrabass,6,0.00776196636481242
8,773,Distortion Guitar,8,0.01034928848641656
8,773,Dulcimer,1,0.00129366106080207
8,773,Electric Clean Guitar,5,0.00646830530401035
8,773,Electric Grand Piano,4,0.00517464424320828
8,773,Electric Jazz Guitar,5,0.00646830530401035
8,773,Electric Muted Guitar,12,0.01552393272962484
8,773,English Horn,9,0.01164294954721863
8,773,Fiddle,6,0.00776196636481242
8,773,Fingered Electric Bass,7,0.00905562742561449
8,773,Flute,10,0.0129366106080207
8,773,French Horn,11,0.014230271668822769
8,773,Fretless Bass,13,0.01681759379042691
8,773,Halo Pad,9,0.01164294954721863
8,773,Hammond Organ,12,0.01552393272962484
8,773,Harpsichord,7,0.00905562742561449
8,773,Honky-tonk Piano,9,0.01164294954721863
8,773,Kalimba,11,0.014230271668822769
8,773,Koto,11,0.014230271668822769
8,773,Marimba,15,0.01940491591203105
8,773,Metallic Pad,5,0.00646830530401035
8,773,Music Box,14,0.01811125485122898
8,773,Muted Trumpet,9,0.01164294954721863
8,773,New Age Pad,4,0.00517464424320828
8,773,Oboe,13,0.01681759379042691
8,773,Ocarina,6,0.00776196636481242
8,773,Orchestral Harp,10,0.0129366106080207
8,773,Overdriven Guitar,8,0.01034928848641656
8,773,Pan Flute,6,0.00776196636481242
8,773,Percussive Organ,9,0.01164294954721863
8,773,Piccolo,11,0.014230271668822769
8,773,Pizzicato Strings,10,0.0129366106080207
8,773,Plucked Electric Bass,5,0.00646830530401035
8,773,Polysynth Pad,6,0.00776196636481242
8,773,Recorder,9,0.01164294954721863
8,773,Reed Organ,7,0.00905562742561449
8,773,Rhodes Piano,4,0.00517464424320828
8,773,Rock Organ,7,0.00905562742561449
8,773,Sawtooth Wave Lead,11,0.014230271668822769
8,773,Shamisen,8,0.01034928848641656
8,773,Shanai,8,0.01034928848641656
8,773,Sitar,5,0.00646830530401035
8,773,Slap Bass 1,5,0.00646830530401035
8,773,Slap Bass 2,11,0.014230271668822769
8,773,Soprano Sax,7,0.00905562742561449
8,773,Square Wave Lead,5,0.00646830530401035
8,773,String Ensemble 1,9,0.01164294954721863
8,773,String Ensemble 2,5,0.00646830530401035
8,773,Sweep Pad,4,0.00517464424320828
8,773,Synth Bass 1,8,0.01034928848641656
8,773,Synth Bass 2,8,0.01034928848641656
8,773,Synth Brass 1,5,0.00646830530401035
8,773,Synth Brass 2,11,0.014230271668822769
8,773,Synth Strings 1,6,0.00776196636481242
8,773,Synth Strings 2,13,0.01681759379042691
8,773,Synth Voice,11,0.014230271668822769
8,773,Tenor Sax,9,0.01164294954721863
8,773,Tremolo Strings,7,0.00905562742561449
8,773,Trombone,6,0.00776196636481242
8,773,Trumpet,9,0.01164294954721863
8,773,Tuba,7,0.00905562742561449
8,773,Vibraphone,14,0.01811125485122898
8,773,Viola,5,0.00646830530401035
8,773,Violin,12,0.01552393272962484
8,773,Voice Lead,8,0.01034928848641656
8,773,Warm Pad,11,0.014230271668822769
8,773,Xylophone,12,0.01552393272962484
9,773,Acoustic Bass,9,0.01164294954721863
9,773,Acoustic Grand Piano,4,0.00517464424320828
9,773,Acoustic Nylon Guitar,3,0.00388098318240621
9,773,Acoustic Steel Guitar,7,0.00905562742561449
9,773,Alto Sax,4,0.00517464424320828
9,773,Bagpipe,11,0.014230271668822769
9,773,Banjo,9,0.01164294954721863
9,773,Baritone Sax,9,0.01164294954721863
9,773,Bass Lead,7,0.00905562742561449
9,773,Bassoon,9,0.01164294954721863
9,773,Bottle Blow,6,0.00776196636481242
9,773,Bowed Pad,12,0.01552393272962484
9,773,Brass Section,7,0.00905562742561449
9,773,Bright Acoustic Piano,11,0.014230271668822769
9,773,Calliope Lead,10,0.0129366106080207
9,773,Cello,11,0.014230271668822769
9,773,Charang Lead,7,0.00905562742561449
9,773,Chiff Lead,12,0.01552393272962484
9,773,"Choir ""Aah""",13,0.01681759379042691
9,773,"Choir ""Ooh""",11,0.014230271668822769
9,773,Choir Pad,8,0.01034928848641656
9,773,Chorused Piano,6,0.00776196636481242
9,773,Church Organ,8,0.01034928848641656
9,773,Clarinet,8,0.01034928848641656
9,773,Clavinet,12,0.01552393272962484
9,773,Contrabass,8,0.01034928848641656
9,773,Distortion Guitar,7,0.00905562742561449
9,773,Dulcimer,7,0.00905562742561449
9,773,Electric Clean Guitar,7,0.00905562742561449
9,773,Electric Grand Piano,7,0.00905562742561449
9,773,Electric Jazz Guitar,9,0.01164294954721863
9,773,Electric Muted Guitar,7,0.00905562742561449
9,773,English Horn,9,0.01164294954721863
9,773,Fiddle,6,0.00776196636481242
9,773,Fingered Electric Bass,4,0.00517464424320828
9,773,Flute,6,0.00776196636481242
9,773,French Horn,5,0.00646830530401035
9,773,Fretless Bass,7,0.00905562742561449
9,773,Halo Pad,9,0.01164294954721863
9,773,Hammond Organ,9,0.01164294954721863
9,773,Harpsichord,6,0.00776196636481242
9,773,Honky-tonk Piano,11,0.014230271668822769
9,773,Kalimba,8,0.01034928848641656
9,773,Koto,11,0.014230271668822769
9,773,Marimba,10,0.0129366106080207
9,773,Metallic Pad,8,0.01034928848641656
9,773,Music Box,13,0.01681759379042691
9,773,Muted Trumpet,6,0.00776196636481242
9,773,New Age Pad,12,0.01552393272962484
9,773,Oboe,14,0.01811125485122898
9,773,Ocarina,9,0.01164294954721863
9,773,Orchestral Harp,10,0.0129366106080207
9,773,Overdriven Guitar,10,0.0129366106080207
9,773,Pan Flute,9,0.01164294954721863
9,773,Percussive Organ,9,0.01164294954721863
9,773,Piccolo,9,0.01164294954721863
9,773,Pizzicato Strings,6,0.00776196636481242
9,773,Plucked Electric Bass,4,0.00517464424320828
9,773,Polysynth Pad,8,0.01034928848641656
9,773,Recorder,7,0.00905562742561449
9,773,Reed Organ,9,0.01164294954721863
9,773,Rhodes Piano,18,0.02328589909443726
9,773,Rock Organ,11,0.014230271668822769
9,773,Sawtooth Wave Lead,7,0.00905562742561449
9,773,Shamisen,5,0.00646830530401035
9,773,Shanai,9,0.01164294954721863
9,773,Sitar,10,0.0129366106080207
9,773,Slap Bass 1,7,0.00905562742561449
9,773,Slap Bass 2,10,0.0129366106080207
9,773,Soprano Sax,11,0.014230271668822769
9,773,Square Wave Lead,4,0.00517464424320828
9,773,String Ensemble 1,2,0.00258732212160414
9,773,String Ensemble 2,10,0.0129366106080207
9,773,Sweep Pad,11,0.014230271668822769
9,773,Synth Bass 1,9,0.01164294954721863
9,773,Synth Bass 2,10,0.0129366106080207
9,773,Synth Brass 1,11,0.014230271668822769
9,773,Synth Brass 2,7,0.00905562742561449
9,773,Synth Strings 1,10,0.0129366106080207
9,773,Synth Strings 2,7,0.00905562742561449
9,773,Synth Voice,8,0.01034928848641656
9,773,Tenor Sax,7,0.00905562742561449
9,773,Tremolo Strings,6,0.00776196636481242
9,773,Trombone,8,0.01034928848641656
9,773,Trumpet,13,0.01681759379042691
9,773,Tuba,6,0.00776196636481242
9,773,Vibraphone,7,0.00905562742561449
9,773,Viola,9,0.01164294954721863
9,773,Violin,6,0.00776196636481242
9,773,Voice Lead,11,0.014230271668822769
9,773,Warm Pad,8,0.01034928848641656
9,773,Xylophone,5,0.00646830530401035
10,773,Acoustic Bass,3,0.00388098318240621
10,773,Acoustic Grand Piano,10,0.0129366106080207
10,773,Acoustic Nylon Guitar,9,0.01164294954721863
10,773,Acoustic Steel Guitar,8,0.01034928848641656
10,773,Alto Sax,6,0.00776196636481242
10,773,Bagpipe,6,0.00776196636481242
10,773,Banjo,8,0.01034928848641656
10,773,Baritone Sax,8,0.01034928848641656
10,773,Bass Lead,8,0.01034928848641656
10,773,Bassoon,5,0.00646830530401035
10,773,Bottle Blow,8,0.01034928848641656
10,773,Bowed Pad,7,0.00905562742561449
10,773,Brass Section,6,0.00776196636481242
10,773,Bright Acoustic Piano,15,0.01940491591203105
10,773,Calliope Lead,15,0.01940491591203105
10,773,Cello,5,0.00646830530401035
10,773,Charang Lead,10,0.0129366106080207
10,773,Chiff Lead,8,0.01034928848641656
10,773,"Choir ""Aah""",6,0.00776196636481242
10,773,"Choir ""Ooh""",13,0.01681759379042691
10,773,Choir Pad,7,0.00905562742561449
10,773,Chorused Piano,6,0.00776196636481242
10,773,Church Organ,6,0.00776196636481242
10,773,Clarinet,8,0.01034928848641656
10,773,Clavinet,6,0.00776196636481242
10,773,Contrabass,6,0.00776196636481242
10,773,Distortion Guitar,14,0.01811125485122898
10,773,Dulcimer,9,0.01164294954721863
10,773,Electric Clean Guitar,9,0.01164294954721863
10,773,Electric Grand Piano,12,0.01552393272962484
10,773,Electric Jazz Guitar,7,0.00905562742561449
10,773,Electric Muted Guitar,9,0.01164294954721863
10,773,English Horn,8,0.01034928848641656
10,773,Fiddle,4,0.00517464424320828
10,773,Fingered Electric Bass,8,0.01034928848641656
10,773,Flute,10,0.0129366106080207
10,773,French Horn,8,0.01034928848641656
10,773,Fretless Bass,10,0.0129366106080207
10,773,Halo Pad,8,0.01034928848641656
10,773,Hammond Organ,14,0.01811125485122898
10,773,Harpsichord,7,0.00905562742561449
10,773,Honky-tonk Piano,9,0.01164294954721863
10,773,Kalimba,12,0.01552393272962484
10,773,Koto,9,0.01164294954721863
10,773,Marimba,6,0.00776196636481242
10,773,Metallic Pad,8,0.01034928848641656
10,773,Music Box,10,0.0129366106080207
10,773,Muted Trumpet,11,0.014230271668822769
10,773,New Age Pad,7,0.00905562742561449
10,773,Oboe,8,0.01034928848641656
10,773,Ocarina,8,0.01034928848641656
10,773,Orchestral Harp,10,0.0129366106080207
10,773,Overdriven Guitar,9,0.01164294954721863
10,773,Pan Flute,10,0.0129366106080207
10,773,Percussive Organ,8,0.01034928848641656
10,773,Piccolo,12,0.01552393272962484
10,773,Pizzicato Strings,8,0.01034928848641656
10,773,Plucked Electric Bass,10,0.0129366106080207
10,773,Polysynth Pad,7,0.00905562742561449
10,773,Recorder,6,0.00776196636481242
10,773,Reed Organ,15,0.01940491591203105
10,773,Rhodes Piano,6,0.00776196636481242
10,773,Rock Organ,11,0.014230271668822769
10,773,Sawtooth Wave Lead,6,0.00776196636481242
10,773,Shamisen,10,0.0129366106080207
10,773,Shanai,13,0.01681759379042691
10,773,Sitar,9,0.01164294954721863
10,773,Slap Bass 1,11,0.014230271668822769
10,773,Slap Bass 2,7,0.00905562742561449
10,773,Soprano Sax,11,0.014230271668822769
10,773,Square Wave Lead,10,0.0129366106080207
10,773,String Ensemble 1,6,0.00776196636481242
10,773,String Ensemble 2,7,0.00905562742561449
10,773,Sweep Pad,6,0.00776196636481242
10,773,Synth Bass 1,6,0.00776196636481242
10,773,Synth Bass 2,9,0.01164294954721863
10,773,Synth Brass 1,4,0.00517464424320828
10,773,Synth Brass 2,8,0.01034928848641656
10,773,Synth Strings 1,9,0.01164294954721863
10,773,Synth Strings 2,12,0.01552393272962484
10,773,Synth Voice,2,0.00258732212160414
10,773,Tenor Sax,12,0.01552393272962484
10,773,Tremolo Strings,5,0.00646830530401035
10,773,Trombone,10,0.0129366106080207
10,773,Trumpet,8,0.01034928848641656
10,773,Tuba,6,0.00776196636481242
10,773,Vibraphone,9,0.01164294954721863
10,773,Viola,6,0.00776196636481242
10,773,Violin,8,0.01034928848641656
10,773,Voice Lead,8,0.01034928848641656
10,773,Warm Pad,8,0.01034928848641656
10,773,Xylophone,7,0.00905562742561449
11,773,Acoustic Bass,7,0.00905562742561449
11,773,Acoustic Grand Piano,6,0.00776196636481242
11,773,Acoustic Nylon Guitar,7,0.00905562742561449
11,773,Acoustic Steel Guitar,12,0.01552393272962484
11,773,Alto Sax,9,0.01164294954721863
11,773,Bagpipe,5,0.00646830530401035
11,773,Banjo,9,0.01164294954721863
11,773,Baritone Sax,11,0.014230271668822769
11,773,Bass Lead,9,0.01164294954721863
11,773,Bassoon,12,0.01552393272962484
11,773,Bottle Blow,10,0.0129366106080207
11,773,Bowed Pad,9,0.01164294954721863
11,773,Brass Section,8,0.01034928848641656
11,773,Bright Acoustic Piano,13,0.01681759379042691
11,773,Calliope Lead,9,0.01164294954721863
11,773,Cello,9,0.01164294954721863
11,773,Charang Lead,8,0.01034928848641656
11,773,Chiff Lead,13,0.01681759379042691
11,773,"Choir ""Aah""",13,0.01681759379042691
11,773,"Choir ""Ooh""",12,0.01552393272962484
11,773,Choir Pad,12,0.01552393272962484
11,773,Chorused Piano,8,0.01034928848641656
11,773,Church Organ,8,0.01034928848641656
11,773,Clarinet,5,0.00646830530401035
11,773,Clavinet,9,0.01164294954721863
11,773,Contrabass,5,0.00646830530401035
11,773,Distortion Guitar,7,0.00905562742561449
11,773,Dulcimer,8,0.01034928848641656
11,773,Electric Clean Guitar,6,0.00776196636481242
11,773,Electric Grand Piano,10,0.0129366106080207
11,773,Electric Jazz Guitar,6,0.00776196636481242
11,773,Electric Muted Guitar,10,0.0129366106080207
11,773,English Horn,5,0.00646830530401035
11,773,Fiddle,11,0.014230271668822769
11,773,Fingered Electric Bass,4,0.00517464424320828
11,773,Flute,3,0.00388098318240621
11,773,French Horn,6,0.00776196636481242
11,773,Fretless Bass,11,0.014230271668822769
11,773,Halo Pad,8,0.01034928848641656
11,773,Hammond Organ,10,0.0129366106080207
11,773,Harpsichord,13,0.01681759379042691
11,773,Honky-tonk Piano,9,0.01164294954721863
11,773,Kalimba,10,0.0129366106080207
11,773,Koto,8,0.01034928848641656
11,773,Marimba,9,0.01164294954721863
11,773,Metallic Pad,8,0.01034928848641656
11,773,Music Box,8,0.01034928848641656
11,773,Muted Trumpet,16,0.02069857697283312
11,773,New Age Pad,8,0.01034928848641656
11,773,Oboe,7,0.00905562742561449
11,773,Ocarina,7,0.00905562742561449
11,773,Orchestral Harp,3,0.00388098318240621
11,773,Overdriven Guitar,10,0.0129366106080207
11,773,Pan Flute,7,0.00905562742561449
11,773,Percussive Organ,14,0.01811125485122898
11,773,Piccolo,7,0.00905562742561449
11,773,Pizzicato Strings,7,0.00905562742561449
11,773,Plucked Electric Bass,11,0.014230271668822769
11,773,Polysynth Pad,6,0.00776196636481242
11,773,Recorder,5,0.00646830530401035
11,773,Reed Organ,7,0.00905562742561449
11,773,Rhodes Piano,5,0.00646830530401035
11,773,Rock Organ,5,0.00646830530401035
11,773,Sawtooth Wave Lead,6,0.00776196636481242
11,773,Shamisen,9,0.01164294954721863
11,773,Shanai,6,0.00776196636481242
11,773,Sitar,9,0.01164294954721863
11,773,Slap Bass 1,7,0.00905562742561449
11,773,Slap Bass 2,9,0.01164294954721863
11,773,Soprano Sax,5,0.00646830530401035
11,773,Square Wave Lead,12,0.01552393272962484
11,773,String Ensemble 1,14,0.01811125485122898
11,773,String Ensemble 2,7,0.00905562742561449
11,773,Sweep Pad,11,0.014230271668822769
11,773,Synth Bass 1,6,0.00776196636481242
11,773,Synth Bass 2,5,0.00646830530401035
11,773,Synth Brass 1,14,0.01811125485122898
11,773,Synth Brass 2,5,0.00646830530401035
11,773,Synth Strings 1,5,0.00646830530401035
11,773,Synth Strings 2,5,0.00646830530401035
11,773,Synth Voice,6,0.00776196636481242
11,773,Tenor Sax,11,0.014230271668822769
11,773,Tremolo Strings,10,0.0129366106080207
11,773,Trombone,4,0.00517464424320828
11,773,Trumpet,3,0.00388098318240621
11,773,Tuba,10,0.0129366106080207
11,773,Vibraphone,9,0.01164294954721863
11,773,Viola,14,0.01811125485122898
11,773,Violin,8,0.01034928848641656
11,773,Voice Lead,7,0.00905562742561449
11,773,Warm Pad,15,0.01940491591203105
11,773,Xylophone,8,0.01034928848641656
12,773,Acoustic Bass,5,0.00646830530401035
12,773,Acoustic Grand Piano,11,0.014230271668822769
12,773,Acoustic Nylon Guitar,11,0.014230271668822769
12,773,Acoustic Steel Guitar,8,0.01034928848641656
12,773,Alto Sax,9,0.01164294954721863
12,773,Bagpipe,11,0.014230271668822769
12,773,Banjo,9,0.01164294954721863
12,773,Baritone Sax,10,0.0129366106080207
12,773,Bass Lead,10,0.0129366106080207
12,773,Bassoon,7,0.00905562742561449
12,773,Bottle Blow,5,0.00646830530401035
12,773,Bowed Pad,9,0.01164294954721863
12,773,Brass Section,13,0.01681759379042691
12,773,Bright Acoustic Piano,11,0.014230271668822769
12,773,Calliope Lead,9,0.01164294954721863
12,773,Cello,10,0.0129366106080207
12,773,Charang Lead,6,0.00776196636481242
12,773,Chiff Lead,6,0.00776196636481242
12,773,"Choir ""Aah""",10,0.0129366106080207
12,773,"Choir ""Ooh""",6,0.00776196636481242
12,773,Choir Pad,4,0.00517464424320828
12,773,Chorused Piano,9,0.01164294954721863
12,773,Church Organ,7,0.00905562742561449
12,773,Clarinet,4,0.00517464424320828
12,773,Clavinet,8,0.01034928848641656
12,773,Contrabass,11,0.014230271668822769
12,773,Distortion Guitar,5,0.00646830530401035
12,773,Dulcimer,12,0.01552393272962484
12,773,Electric Clean Guitar,7,0.00905562742561449
12,773,Electric Grand Piano,11,0.014230271668822769
12,773,Electric Jazz Guitar,6,0.00776196636481242
12,773,Electric Muted Guitar,8,0.01034928848641656
12,773,English Horn,7,0.00905562742561449
12,773,Fiddle,6,0.00776196636481242
12,773,Fingered Electric Bass,10,0.0129366106080207
12,773,Flute,10,0.0129366106080207
12,773,French Horn,8,0.01034928848641656
12,773,Fretless Bass,10,0.0129366106080207
12,773,Halo Pad,9,0.01164294954721863
12,773,Hammond Organ,5,0.00646830530401035
12,773,Harpsichord,8,0.01034928848641656
12,773,Honky-tonk Piano,5,0.00646830530401035
12,773,Kalimba,10,0.0129366106080207
12,773,Koto,11,0.014230271668822769
12,773,Marimba,8,0.01034928848641656
12,773,Metallic Pad,10,0.0129366106080207
12,773,Music Box,4,0.00517464424320828
12,773,Muted Trumpet,9,0.01164294954721863
12,773,New Age Pad,11,0.014230271668822769
12,773,Oboe,6,0.00776196636481242
12,773,Ocarina,16,0.02069857697283312
12,773,Orchestral Harp,7,0.00905562742561449
12,773,Overdriven Guitar,1,0.00129366106080207
12,773,Pan Flute,13,0.01681759379042691
12,773,Percussive Organ,12,0.01552393272962484
12,773,Piccolo,11,0.014230271668822769
12,773,Pizzicato Strings,6,0.00776196636481242
12,773,Plucked Electric Bass,12,0.01552393272962484
12,773,Polysynth Pad,7,0.00905562742561449
12,773,Recorder,6,0.00776196636481242
12,773,Reed Organ,8,0.01034928848641656
12,773,Rhodes Piano,10,0.0129366106080207
12,773,Rock Organ,11,0.014230271668822769
12,773,Sawtooth Wave Lead,4,0.00517464424320828
12,773,Shamisen,13,0.01681759379042691
12,773,Shanai,7,0.00905562742561449
12,773,Sitar,5,0.00646830530401035
12,773,Slap Bass 1,9,0.01164294954721863
12,773,Slap Bass 2,6,0.00776196636481242
12,773,Soprano Sax,12,0.01552393272962484
12,773,Square Wave Lead,6,0.00776196636481242
12,773,String Ensemble 1,9,0.01164294954721863
12,773,String Ensemble 2,8,0.01034928848641656
12,773,Sweep Pad,10,0.0129366106080207
12,773,Synth Bass 1,12,0.01552393272962484
12,773,Synth Bass 2,8,0.01034928848641656
12,773,Synth Brass 1,7,0.00905562742561449
12,773,Synth Brass 2,8,0.01034928848641656
12,773,Synth Strings 1,5,0.00646830530401035
12,773,Synth Strings 2,6,0.00776196636481242
12,773,Synth Voice,8,0.01034928848641656
12,773,Tenor Sax,8,0.01034928848641656
12,773,Tremolo Strings,8,0.01034928848641656
12,773,Trombone,10,0.0129366106080207
12,773,Trumpet,6,0.00776196636481242
12,773,Tuba,8,0.01034928848641656
12,773,Vibraphone,10,0.0129366106080207
12,773,Viola,5,0.00646830530401035
12,773,Violin,9,0.01164294954721863
12,773,Voice Lead,9,0.01164294954721863
12,773,Warm Pad,6,0.00776196636481242
12,773,Xylophone,16,0.02069857697283312
13,773,Acoustic Bass,3,0.00388098318240621
13,773,Acoustic Grand Piano,16,0.02069857697283312
13,773,Acoustic Nylon Guitar,8,0.01034928848641656
13,773,Acoustic Steel Guitar,7,0.00905562742561449
13,773,Alto Sax,11,0.014230271668822769
13,773,Bagpipe,12,0.01552393272962484
13,773,Banjo,8,0.01034928848641656
13,773,Baritone Sax,10,0.0129366106080207
13,773,Bass Lead,4,0.00517464424320828
13,773,Bassoon,11,0.014230271668822769
13,773,Bottle Blow,12,0.01552393272962484
13,773,Bowed Pad,4,0.00517464424320828
13,773,Brass Section,13,0.01681759379042691
13,773,Bright Acoustic Piano,8,0.01034928848641656
13,773,Calliope Lead,7,0.00905562742561449
13,773,Cello,7,0.00905562742561449
13,773,Charang Lead,5,0.00646830530401035
13,773,Chiff Lead,3,0.00388098318240621
13,773,"Choir ""Aah""",4,0.00517464424320828
13,773,"Choir ""Ooh""",6,0.00776196636481242
13,773,Choir Pad,9,0.01164294954721863
13,773,Chorused Piano,11,0.014230271668822769
13,773,Church Organ,7,0.00905562742561449
13,773,Clarinet,7,0.00905562742561449
13,773,Clavinet,11,0.014230271668822769
13,773,Contrabass,9,0.01164294954721863
13,773,Distortion Guitar,8,0.01034928848641656
13,773,Dulcimer,14,0.01811125485122898
13,773,Electric Clean Guitar,11,0.014230271668822769
13,773,Electric Grand Piano,6,0.00776196636481242
13,773,Electric Jazz Guitar,8,0.01034928848641656
13,773,Electric Muted Guitar,13,0.01681759379042691
13,773,English Horn,16,0.02069857697283312
13,773,Fiddle,7,0.00905562742561449
13,773,Fingered Electric Bass,10,0.0129366106080207
13,773,Flute,8,0.01034928848641656
13,773,French Horn,14,0.01811125485122898
13,773,Fretless Bass,7,0.00905562742561449
13,773,Halo Pad,9,0.01164294954721863
13,773,Hammond Organ,8,0.01034928848641656
13,773,Harpsichord,4,0.00517464424320828
13,773,Honky-tonk Piano,9,0.01164294954721863
13,773,Kalimba,3,0.00388098318240621
13,773,Koto,8,0.01034928848641656
13,773,Marimba,9,0.01164294954721863
13,773,Metallic Pad,5,0.00646830530401035
13,773,Music Box,6,0.00776196636481242
13,773,Muted Trumpet,17,0.02199223803363519
13,773,New Age Pad,12,0.01552393272962484
13,773,Oboe,13,0.01681759379042691
13,773,Ocarina,8,0.01034928848641656
13,773,Orchestral Harp,4,0.00517464424320828
13,773,Overdriven Guitar,12,0.01552393272962484
13,773,Pan Flute,4,0.00517464424320828
13,773,Percussive Organ,6,0.00776196636481242
13,773,Piccolo,7,0.00905562742561449
13,773,Pizzicato Strings,6,0.00776196636481242
13,773,Plucked Electric Bass,11,0.014230271668822769
13,773,Polysynth Pad,7,0.00905562742561449
13,773,Recorder,11,0.014230271668822769
13,773,Reed Organ,8,0.01034928848641656
13,773,Rhodes Piano,11,0.014230271668822769
13,773,Rock Organ,2,0.00258732212160414
13,773,Sawtooth Wave Lead,9,0.01164294954721863
13,773,Shamisen,6,0.00776196636481242
13,773,Shanai,6,0.00776196636481242
13,773,Sitar,9,0.01164294954721863
13,773,Slap Bass 1,10,0.0129366106080207
13,773,Slap Bass 2,3,0.00388098318240621
13,773,Soprano Sax,13,0.01681759379042691
13,773,Square Wave Lead,10,0.0129366106080207
13,773,String Ensemble 1,7,0.00905562742561449
13,773,String Ensemble 2,10,0.0129366106080207
13,773,Sweep Pad,12,0.01552393272962484
13,773,Synth Bass 1,10,0.0129366106080207
13,773,Synth Bass 2,6,0.00776196636481242
13,773,Synth Brass 1,6,0.00776196636481242
13,773,Synth Brass 2,5,0.00646830530401035
13,773,Synth Strings 1,10,0.0129366106080207
13,773,Synth Strings 2,8,0.01034928848641656
13,773,Synth Voice,10,0.0129366106080207
13,773,Tenor Sax,10,0.0129366106080207
13,773,Tremolo Strings,6,0.00776196636481242
13,773,Trombone,7,0.00905562742561449
13,773,Trumpet,9,0.01164294954721863
13,773,Tuba,8,0.01034928848641656
13,773,Vibraphone,9,0.01164294954721863
13,773,Viola,4,0.00517464424320828
13,773,Violin,8,0.01034928848641656
13,773,Voice Lead,14,0.01811125485122898
13,773,Warm Pad,7,0.00905562742561449
13,773,Xylophone,6,0.00776196636481242
14,773,Acoustic Bass,12,0.01552393272962484
14,773,Acoustic Grand Piano,11,0.014230271668822769
14,773,Acoustic Nylon Guitar,7,0.00905562742561449
14,773,Acoustic Steel Guitar,8,0.01034928848641656
14,773,Alto Sax,11,0.014230271668822769
14,773,Bagpipe,4,0.00517464424320828
14,773,Banjo,9,0.01164294954721863
14,773,Baritone Sax,3,0.00388098318240621
14,773,Bass Lead,10,0.0129366106080207
14,773,Bassoon,14,0.01811125485122898
14,773,Bottle Blow,9,0.01164294954721863
14,773,Bowed Pad,7,0.00905562742561449
14,773,Brass Section,6,0.00776196636481242
14,773,Bright Acoustic Piano,7,0.00905562742561449
14,773,Calliope Lead,7,0.00905562742561449
14,773,Cello,7,0.00905562742561449
14,773,Charang Lead,6,0.00776196636481242
14,773,Chiff Lead,6,0.00776196636481242
14,773,"Choir ""Aah""",10,0.0129366106080207
14,773,"Choir ""Ooh""",9,0.01164294954721863
14,773,Choir Pad,10,0.0129366106080207
14,773,Chorused Piano,8,0.01034928848641656
14,773,Church Organ,10,0.0129366106080207
14,773,Clarinet,14,0.01811125485122898
14,773,Clavinet,10,0.0129366106080207
14,773,Contrabass,6,0.00776196636481242
14,773,Distortion Guitar,9,0.01164294954721863
14,773,Dulcimer,9,0.01164294954721863
14,773,Electric Clean Guitar,10,0.0129366106080207
