fold,fold_count,bpm,count,proportion
8,201,98,1,0.004975124378109453
8,201,99,2,0.009950248756218905
8,201,100,2,0.009950248756218905
8,201,101,2,0.009950248756218905
8,201,102,2,0.009950248756218905
8,201,103,1,0.004975124378109453
8,201,104,2,0.009950248756218905
8,201,105,2,0.009950248756218905
8,201,106,2,0.009950248756218905
8,201,107,1,0.004975124378109453
8,201,108,2,0.009950248756218905
8,201,109,2,0.009950248756218905
8,201,110,2,0.009950248756218905
8,201,111,2,0.009950248756218905
8,201,112,1,0.004975124378109453
8,201,113,2,0.009950248756218905
8,201,114,2,0.009950248756218905
8,201,115,2,0.009950248756218905
8,201,116,2,0.009950248756218905
8,201,117,1,0.004975124378109453
8,201,118,2,0.009950248756218905
8,201,119,2,0.009950248756218905
8,201,120,2,0.009950248756218905
8,201,121,1,0.004975124378109453
8,201,122,2,0.009950248756218905
8,201,123,2,0.009950248756218905
8,201,124,2,0.009950248756218905
8,201,125,2,0.009950248756218905
8,201,126,1,0.004975124378109453
8,201,127,2,0.009950248756218905
8,201,128,2,0.009950248756218905
8,201,129,2,0.009950248756218905
8,201,130,2,0.009950248756218905
8,201,131,1,0.004975124378109453
8,201,132,2,0.009950248756218905
8,201,133,2,0.009950248756218905
8,201,134,2,0.009950248756218905
8,201,135,1,0.004975124378109453
8,201,136,2,0.009950248756218905
8,201,137,2,0.009950248756218905
8,201,138,2,0.009950248756218905
8,201,139,2,0.009950248756218905
8,201,140,1,0.004975124378109453
8,201,141,2,0.009950248756218905
8,201,142,2,0.009950248756218905
8,201,143,2,0.009950248756218905
8,201,144,2,0.009950248756218905
8,201,145,1,0.004975124378109453
8,201,146,2,0.009950248756218905
8,201,147,2,0.009950248756218905
8,201,148,2,0.009950248756218905
8,201,149,1,0.004975124378109453
8,201,150,2,0.009950248756218905
8,201,151,2,0.009950248756218905
8,201,152,2,0.009950248756218905
8,201,153,2,0.009950248756218905
8,201,154,1,0.004975124378109453
8,201,155,2,0.009950248756218905
8,201,156,2,0.009950248756218905
8,201,157,2,0.009950248756218905
8,201,158,2,0.009950248756218905
8,201,159,1,0.004975124378109453
8,201,160,2,0.009950248756218905
8,201,161,2,0.009950248756218905
8,201,162,2,0.009950248756218905
8,201,163,1,0.004975124378109453
8,201,164,2,0.009950248756218905
8,201,165,2,0.009950248756218905
8,201,166,2,0.009950248756218905
8,201,167,2,0.009950248756218905
8,201,168,1,0.004975124378109453
8,201,169,2,0.009950248756218905
8,201,170,2,0.009950248756218905
8,201,171,2,0.009950248756218905
8,201,172,2,0.009950248756218905
8,201,173,1,0.004975124378109453
8,201,174,2,0.009950248756218905
8,201,175,2,0.009950248756218905
8,201,176,2,0.009950248756218905
8,201,177,1,0.004975124378109453
8,201,178,2,0.009950248756218905
8,201,179,2,0.009950248756218905
8,201,180,2,0.009950248756218905
8,201,181,2,0.009950248756218905
8,201,182,1,0.004975124378109453
8,201,183,2,0.009950248756218905
8,201,184,2,0.009950248756218905
8,201,185,2,0.009950248756218905
8,201,186,1,0.004975124378109453
9,201,74,1,0.004975124378109453
9,201,75,2,0.009950248756218905
9,201,76,2,0.009950248756218905
9,201,77,2,0.009950248756218905
9,201,78,2,0.009950248756218905
9,201,79,1,0.004975124378109453
9,201,80,2,0.009950248756218905
9,201,81,2,0.009950248756218905
9,201,82,2,0.009950248756218905
9,201,83,2,0.009950248756218905
9,201,84,1,0.004975124378109453
9,201,85,2,0.009950248756218905
9,201,86,2,0.009950248756218905
9,201,87,2,0.009950248756218905
9,201,88,1,0.004975124378109453
9,201,89,2,0.009950248756218905
9,201,90,2,0.009950248756218905
9,201,91,2,0.009950248756218905
9,201,92,2,0.009950248756218905
9,201,93,1,0.004975124378109453
9,201,94,2,0.009950248756218905
9,201,95,2,0.009950248756218905
9,201,96,2,0.009950248756218905
9,201,97,2,0.009950248756218905
9,201,98,1,0.004975124378109453
9,201,99,2,0.009950248756218905
9,201,100,2,0.009950248756218905
9,201,101,2,0.009950248756218905
9,201,102,1,0.004975124378109453
9,201,103,2,0.009950248756218905
9,201,104,2,0.009950248756218905
9,201,105,2,0.009950248756218905
9,201,106,2,0.009950248756218905
9,201,107,1,0.004975124378109453
9,201,108,2,0.009950248756218905
9,201,109,2,0.009950248756218905
9,201,110,2,0.009950248756218905
9,201,111,2,0.009950248756218905
9,201,112,1,0.004975124378109453
9,201,113,2,0.009950248756218905
9,201,114,2,0.009950248756218905
9,201,115,2,0.009950248756218905
9,201,116,1,0.004975124378109453
9,201,117,2,0.009950248756218905
9,201,118,2,0.009950248756218905
9,201,119,2,0.009950248756218905
9,201,120,2,0.009950248756218905
9,201,121,1,0.004975124378109453
9,201,122,2,0.009950248756218905
9,201,123,2,0.009950248756218905
9,201,124,2,0.009950248756218905
9,201,125,2,0.009950248756218905
9,201,126,1,0.004975124378109453
9,201,127,2,0.009950248756218905
9,201,128,2,0.009950248756218905
9,201,129,2,0.009950248756218905
9,201,130,1,0.004975124378109453
9,201,131,2,0.009950248756218905
9,201,132,2,0.009950248756218905
9,201,133,2,0.009950248756218905
9,201,134,2,0.009950248756218905
9,201,135,1,0.004975124378109453
9,201,136,2,0.009950248756218905
9,201,137,2,0.009950248756218905
9,201,138,2,0.009950248756218905
9,201,139,2,0.009950248756218905
9,201,140,1,0.004975124378109453
9,201,141,2,0.009950248756218905
9,201,142,2,0.009950248756218905
9,201,143,2,0.009950248756218905
9,201,144,1,0.004975124378109453
9,201,145,2,0.009950248756218905
9,201,146,2,0.009950248756218905
9,201,147,2,0.009950248756218905
9,201,148,2,0.009950248756218905
9,201,149,1,0.004975124378109453
9,201,150,2,0.009950248756218905
9,201,151,2,0.009950248756218905
9,201,152,2,0.009950248756218905
9,201,153,2,0.009950248756218905
9,201,154,1,0.004975124378109453
9,201,155,2,0.009950248756218905
9,201,156,2,0.009950248756218905
9,201,157,2,0.009950248756218905
9,201,158,1,0.004975124378109453
9,201,159,2,0.009950248756218905
9,201,160,2,0.009950248756218905
9,201,161,2,0.009950248756218905
9,201,162,2,0.009950248756218905
9,201,163,1,0.004975124378109453
9,201,164,2,0.009950248756218905
9,201,165,2,0.009950248756218905
9,201,166,2,0.009950248756218905
9,201,167,2,0.009950248756218905
9,201,168,1,0.004975124378109453
9,201,169,2,0.009950248756218905
9,201,170,2,0.009950248756218905
9,201,171,2,0.009950248756218905
9,201,172,1,0.004975124378109453
9,201,173,2,0.009950248756218905
9,201,174,2,0.009950248756218905
9,201,175,2,0.009950248756218905
9,201,176,2,0.009950248756218905
9,201,177,1,0.004975124378109453
9,201,178,2,0.009950248756218905
9,201,179,2,0.009950248756218905
9,201,180,2,0.009950248756218905
9,201,181,2,0.009950248756218905
9,201,182,1,0.004975124378109453
9,201,183,2,0.009950248756218905
9,201,184,2,0.009950248756218905
9,201,185,2,0.009950248756218905
9,201,186,1,0.004975124378109453
10,201,74,1,0.004975124378109453
10,201,75,2,0.009950248756218905
10,201,76,2,0.009950248756218905
10,201,77,2,0.009950248756218905
10,201,78,2,0.009950248756218905
10,201,79,1,0.004975124378109453
10,201,80,2,0.009950248756218905
10,201,81,2,0.009950248756218905
10,201,82,2,0.009950248756218905
10,201,83,1,0.004975124378109453
10,201,84,2,0.009950248756218905
10,201,85,2,0.009950248756218905
10,201,86,2,0.009950248756218905
10,201,87,2,0.009950248756218905
10,201,88,1,0.004975124378109453
10,201,89,2,0.009950248756218905
10,201,90,2,0.009950248756218905
10,201,91,2,0.009950248756218905
10,201,92,2,0.009950248756218905
10,201,93,1,0.004975124378109453
10,201,94,2,0.009950248756218905
10,201,95,2,0.009950248756218905
10,201,96,2,0.009950248756218905
10,201,97,1,0.004975124378109453
10,201,98,2,0.009950248756218905
10,201,99,2,0.009950248756218905
10,201,100,2,0.009950248756218905
10,201,101,2,0.009950248756218905
10,201,102,1,0.004975124378109453
10,201,103,2,0.009950248756218905
10,201,104,2,0.009950248756218905
10,201,105,2,0.009950248756218905
10,201,106,2,0.009950248756218905
10,201,107,1,0.004975124378109453
10,201,108,2,0.009950248756218905
10,201,109,2,0.009950248756218905
10,201,110,2,0.009950248756218905
10,201,111,1,0.004975124378109453
10,201,112,2,0.009950248756218905
10,201,113,2,0.009950248756218905
10,201,114,2,0.009950248756218905
10,201,115,2,0.009950248756218905
10,201,116,1,0.004975124378109453
10,201,117,2,0.009950248756218905
10,201,118,2,0.009950248756218905
10,201,119,2,0.009950248756218905
10,201,120,2,0.009950248756218905
10,201,121,1,0.004975124378109453
10,201,122,2,0.009950248756218905
10,201,123,2,0.009950248756218905
10,201,124,2,0.009950248756218905
10,201,125,1,0.004975124378109453
10,201,126,2,0.009950248756218905
10,201,127,2,0.009950248756218905
10,201,128,2,0.009950248756218905
10,201,129,2,0.009950248756218905
10,201,130,1,0.004975124378109453
10,201,131,2,0.009950248756218905
10,201,132,2,0.009950248756218905
10,201,133,2,0.009950248756218905
10,201,134,2,0.009950248756218905
10,201,135,1,0.004975124378109453
10,201,136,2,0.009950248756218905
10,201,137,2,0.009950248756218905
10,201,138,2,0.009950248756218905
10,201,139,1,0.004975124378109453
10,201,140,2,0.009950248756218905
10,201,141,2,0.009950248756218905
10,201,142,2,0.009950248756218905
10,201,143,2,0.009950248756218905
10,201,144,1,0.004975124378109453
10,201,145,2,0.009950248756218905
10,201,146,2,0.009950248756218905
10,201,147,2,0.009950248756218905
10,201,148,2,0.009950248756218905
10,201,149,1,0.004975124378109453
10,201,150,2,0.009950248756218905
10,201,151,2,0.009950248756218905
10,201,152,2,0.009950248756218905
10,201,153,1,0.004975124378109453
10,201,154,2,0.009950248756218905
10,201,155,2,0.009950248756218905
10,201,156,2,0.009950248756218905
10,201,157,2,0.009950248756218905
10,201,158,1,0.004975124378109453
10,201,159,2,0.009950248756218905
10,201,160,2,0.009950248756218905
10,201,161,2,0.009950248756218905
10,201,162,2,0.009950248756218905
10,201,163,1,0.004975124378109453
10,201,164,2,0.009950248756218905
10,201,165,2,0.009950248756218905
10,201,166,2,0.009950248756218905
10,201,167,1,0.004975124378109453
10,201,168,2,0.009950248756218905
10,201,169,2,0.009950248756218905
10,201,170,2,0.009950248756218905
10,201,171,2,0.009950248756218905
10,201,172,1,0.004975124378109453
10,201,173,2,0.009950248756218905
10,201,174,2,0.009950248756218905
10,201,175,2,0.009950248756218905
10,201,176,2,0.009950248756218905
10,201,177,1,0.004975124378109453
10,201,178,2,0.009950248756218905
10,201,179,2,0.009950248756218905
10,201,180,2,0.009950248756218905
10,201,181,1,0.004975124378109453
10,201,182,2,0.009950248756218905
10,201,183,2,0.009950248756218905
10,201,184,2,0.009950248756218905
10,201,185,2,0.009950248756218905
10,201,186,1,0.004975124378109453
11,201,74,1,0.004975124378109453
11,201,75,2,0.009950248756218905
11,201,76,2,0.009950248756218905
11,201,77,2,0.009950248756218905
11,201,78,1,0.004975124378109453
11,201,79,2,0.009950248756218905
11,201,80,2,0.009950248756218905
11,201,81,2,0.009950248756218905
11,201,82,2,0.009950248756218905
11,201,83,1,0.004975124378109453
11,201,84,2,0.009950248756218905
11,201,85,2,0.009950248756218905
11,201,86,2,0.009950248756218905
11,201,87,2,0.009950248756218905
11,201,88,1,0.004975124378109453
11,201,89,2,0.009950248756218905
11,201,90,2,0.009950248756218905
11,201,91,2,0.009950248756218905
11,201,92,1,0.004975124378109453
11,201,93,2,0.009950248756218905
11,201,94,2,0.009950248756218905
11,201,95,2,0.009950248756218905
11,201,96,2,0.009950248756218905
11,201,97,1,0.004975124378109453
11,201,98,2,0.009950248756218905
11,201,99,2,0.009950248756218905
11,201,100,2,0.009950248756218905
11,201,101,2,0.009950248756218905
11,201,102,1,0.004975124378109453
11,201,103,2,0.009950248756218905
11,201,104,2,0.009950248756218905
11,201,105,2,0.009950248756218905
11,201,106,1,0.004975124378109453
11,201,107,2,0.009950248756218905
11,201,108,2,0.009950248756218905
11,201,109,2,0.009950248756218905
11,201,110,2,0.009950248756218905
11,201,111,1,0.004975124378109453
11,201,112,2,0.009950248756218905
11,201,113,2,0.009950248756218905
11,201,114,2,0.009950248756218905
11,201,115,2,0.009950248756218905
11,201,116,1,0.004975124378109453
11,201,117,2,0.009950248756218905
11,201,118,2,0.009950248756218905
11,201,119,2,0.009950248756218905
11,201,120,1,0.004975124378109453
11,201,121,2,0.009950248756218905
11,201,122,2,0.009950248756218905
11,201,123,2,0.009950248756218905
11,201,124,2,0.009950248756218905
11,201,125,1,0.004975124378109453
11,201,126,2,0.009950248756218905
11,201,127,2,0.009950248756218905
11,201,128,2,0.009950248756218905
11,201,129,2,0.009950248756218905
11,201,130,1,0.004975124378109453
11,201,131,2,0.009950248756218905
11,201,132,2,0.009950248756218905
11,201,133,2,0.009950248756218905
11,201,134,1,0.004975124378109453
11,201,135,2,0.009950248756218905
11,201,136,2,0.009950248756218905
11,201,137,2,0.009950248756218905
11,201,138,2,0.009950248756218905
11,201,139,1,0.004975124378109453
11,201,140,2,0.009950248756218905
11,201,141,2,0.009950248756218905
11,201,142,2,0.009950248756218905
11,201,143,2,0.009950248756218905
11,201,144,1,0.004975124378109453
11,201,145,2,0.009950248756218905
11,201,146,2,0.009950248756218905
11,201,147,2,0.009950248756218905
11,201,148,1,0.004975124378109453
11,201,149,2,0.009950248756218905
11,201,150,2,0.009950248756218905
11,201,151,2,0.009950248756218905
11,201,152,2,0.009950248756218905
11,201,153,1,0.004975124378109453
11,201,154,2,0.009950248756218905
11,201,155,2,0.009950248756218905
11,201,156,2,0.009950248756218905
11,201,157,2,0.009950248756218905
11,201,158,1,0.004975124378109453
11,201,159,2,0.009950248756218905
11,201,160,2,0.009950248756218905
11,201,161,2,0.009950248756218905
11,201,162,1,0.004975124378109453
11,201,163,2,0.009950248756218905
11,201,164,2,0.009950248756218905
11,201,165,2,0.009950248756218905
11,201,166,2,0.009950248756218905
11,201,167,1,0.004975124378109453
11,201,168,2,0.009950248756218905
11,201,169,2,0.009950248756218905
11,201,170,2,0.009950248756218905
11,201,171,2,0.009950248756218905
11,201,172,1,0.004975124378109453
11,201,173,2,0.009950248756218905
11,201,174,2,0.009950248756218905
11,201,175,2,0.009950248756218905
11,201,176,1,0.004975124378109453
11,201,177,2,0.009950248756218905
11,201,178,2,0.009950248756218905
11,201,179,2,0.009950248756218905
11,201,180,2,0.009950248756218905
11,201,181,1,0.004975124378109453
11,201,182,2,0.009950248756218905
11,201,183,2,0.009950248756218905
11,201,184,2,0.009950248756218905
11,201,185,2,0.009950248756218905
11,201,186,1,0.004975124378109453
12,201,74,1,0.004975124378109453
12,201,75,2,0.009950248756218905
12,201,76,2,0.009950248756218905
12,201,77,2,0.009950248756218905
12,201,78,1,0.004975124378109453
12,201,79,2,0.009950248756218905
12,201,80,2,0.009950248756218905
12,201,81,2,0.009950248756218905
12,201,82,2,0.009950248756218905
12,201,83,1,0.004975124378109453
12,201,84,2,0.009950248756218905
12,201,85,2,0.009950248756218905
12,201,86,2,0.009950248756218905
12,201,87,1,0.004975124378109453
12,201,88,2,0.009950248756218905
12,201,89,2,0.009950248756218905
12,201,90,2,0.009950248756218905
12,201,91,2,0.009950248756218905
12,201,92,1,0.004975124378109453
12,201,93,2,0.009950248756218905
12,201,94,2,0.009950248756218905
12,201,95,2,0.009950248756218905
12,201,96,2,0.009950248756218905
12,201,97,1,0.004975124378109453
12,201,98,2,0.009950248756218905
12,201,99,2,0.009950248756218905
12,201,100,2,0.009950248756218905
12,201,101,1,0.004975124378109453
12,201,102,2,0.009950248756218905
12,201,103,2,0.009950248756218905
12,201,104,2,0.009950248756218905
12,201,105,2,0.009950248756218905
12,201,106,1,0.004975124378109453
12,201,107,2,0.009950248756218905
12,201,108,2,0.009950248756218905
12,201,109,2,0.009950248756218905
12,201,110,2,0.009950248756218905
12,201,111,1,0.004975124378109453
12,201,112,2,0.009950248756218905
12,201,113,2,0.009950248756218905
12,201,114,2,0.009950248756218905
12,201,115,1,0.004975124378109453
12,201,116,2,0.009950248756218905
12,201,117,2,0.009950248756218905
12,201,118,2,0.009950248756218905
12,201,119,2,0.009950248756218905
12,201,120,1,0.004975124378109453
12,201,121,2,0.009950248756218905
12,201,122,2,0.009950248756218905
12,201,123,2,0.009950248756218905
12,201,124,2,0.009950248756218905
12,201,125,1,0.004975124378109453
12,201,126,2,0.009950248756218905
12,201,127,2,0.009950248756218905
12,201,128,2,0.009950248756218905
12,201,129,1,0.004975124378109453
12,201,130,2,0.009950248756218905
12,201,131,2,0.009950248756218905
12,201,132,2,0.009950248756218905
12,201,133,2,0.009950248756218905
12,201,134,1,0.004975124378109453
12,201,135,2,0.009950248756218905
12,201,136,2,0.009950248756218905
12,201,137,2,0.009950248756218905
12,201,138,2,0.009950248756218905
12,201,139,1,0.004975124378109453
12,201,140,2,0.009950248756218905
12,201,141,2,0.009950248756218905
12,201,142,2,0.009950248756218905
12,201,143,1,0.004975124378109453
12,201,144,2,0.009950248756218905
12,201,145,2,0.009950248756218905
12,201,146,2,0.009950248756218905
12,201,147,2,0.009950248756218905
12,201,148,1,0.004975124378109453
12,201,149,2,0.009950248756218905
12,201,150,2,0.009950248756218905
12,201,151,2,0.009950248756218905
12,201,152,2,0.009950248756218905
12,201,153,1,0.004975124378109453
12,201,154,2,0.009950248756218905
12,201,155,2,0.009950248756218905
12,201,156,2,0.009950248756218905
12,201,157,1,0.004975124378109453
12,201,158,2,0.009950248756218905
12,201,159,2,0.009950248756218905
12,201,160,2,0.009950248756218905
12,201,161,2,0.009950248756218905
12,201,162,1,0.004975124378109453
12,201,163,2,0.009950248756218905
12,201,164,2,0.009950248756218905
12,201,165,2,0.009950248756218905
12,201,166,2,0.009950248756218905
12,201,167,1,0.004975124378109453
12,201,168,2,0.009950248756218905
12,201,169,2,0.009950248756218905
12,201,170,2,0.009950248756218905
12,201,171,1,0.004975124378109453
12,201,172,2,0.009950248756218905
12,201,173,2,0.009950248756218905
12,201,174,2,0.009950248756218905
12,201,175,2,0.009950248756218905
12,201,176,1,0.004975124378109453
12,201,177,2,0.009950248756218905
12,201,178,2,0.009950248756218905
12,201,179,2,0.009950248756218905
12,201,180,2,0.009950248756218905
12,201,181,1,0.004975124378109453
12,201,182,2,0.009950248756218905
12,201,183,2,0.009950248756218905
12,201,184,2,0.009950248756218905
12,201,185,1,0.004975124378109453
12,201,186,2,0.009950248756218905
13,201,74,1,0.004975124378109453
13,201,75,2,0.009950248756218905
13,201,76,2,0.009950248756218905
13,201,77,2,0.009950248756218905
13,201,78,1,0.004975124378109453
13,201,79,2,0.009950248756218905
13,201,80,2,0.009950248756218905
13,201,81,2,0.009950248756218905
13,201,82,1,0.004975124378109453
13,201,83,2,0.009950248756218905
13,201,84,2,0.009950248756218905
13,201,85,2,0.009950248756218905
13,201,86,2,0.009950248756218905
13,201,87,1,0.004975124378109453
13,201,88,2,0.009950248756218905
13,201,89,2,0.009950248756218905
13,201,90,2,0.009950248756218905
13,201,91,2,0.009950248756218905
13,201,92,1,0.004975124378109453
13,201,93,2,0.009950248756218905
13,201,94,2,0.009950248756218905
13,201,95,2,0.009950248756218905
13,201,96,1,0.004975124378109453
13,201,97,2,0.009950248756218905
13,201,98,2,0.009950248756218905
13,201,99,2,0.009950248756218905
13,201,100,2,0.009950248756218905
13,201,101,1,0.004975124378109453
13,201,102,2,0.009950248756218905
13,201,103,2,0.009950248756218905
13,201,104,2,0.009950248756218905
13,201,105,2,0.009950248756218905
13,201,106,1,0.004975124378109453
13,201,107,2,0.009950248756218905
13,201,108,2,0.009950248756218905
13,201,109,2,0.009950248756218905
13,201,110,1,0.004975124378109453
13,201,111,2,0.009950248756218905
13,201,112,2,0.009950248756218905
13,201,113,2,0.009950248756218905
13,201,114,2,0.009950248756218905
13,201,115,1,0.004975124378109453
13,201,116,2,0.009950248756218905
13,201,117,2,0.009950248756218905
13,201,118,2,0.009950248756218905
13,201,119,2,0.009950248756218905
13,201,120,1,0.004975124378109453
13,201,121,2,0.009950248756218905
13,201,122,2,0.009950248756218905
13,201,123,2,0.009950248756218905
13,201,124,1,0.004975124378109453
13,201,125,2,0.009950248756218905
13,201,126,2,0.009950248756218905
13,201,127,2,0.009950248756218905
13,201,128,2,0.009950248756218905
13,201,129,1,0.004975124378109453
13,201,130,2,0.009950248756218905
13,201,131,2,0.009950248756218905
13,201,132,2,0.009950248756218905
13,201,133,2,0.009950248756218905
13,201,134,1,0.004975124378109453
13,201,135,2,0.009950248756218905
13,201,136,2,0.009950248756218905
13,201,137,2,0.009950248756218905
13,201,138,1,0.004975124378109453
13,201,139,2,0.009950248756218905
13,201,140,2,0.009950248756218905
13,201,141,2,0.009950248756218905
13,201,142,2,0.009950248756218905
13,201,143,1,0.004975124378109453
13,201,144,2,0.009950248756218905
13,201,145,2,0.009950248756218905
13,201,146,2,0.009950248756218905
13,201,147,2,0.009950248756218905
13,201,148,1,0.004975124378109453
13,201,149,2,0.009950248756218905
13,201,150,2,0.009950248756218905
13,201,151,2,0.009950248756218905
13,201,152,1,0.004975124378109453
13,201,153,2,0.009950248756218905
13,201,154,2,0.009950248756218905
13,201,155,2,0.009950248756218905
13,201,156,2,0.009950248756218905
13,201,157,1,0.004975124378109453
13,201,158,2,0.009950248756218905
13,201,159,2,0.009950248756218905
13,201,160,2,0.009950248756218905
13,201,161,2,0.009950248756218905
13,201,162,1,0.004975124378109453
13,201,163,2,0.009950248756218905
13,201,164,2,0.009950248756218905
13,201,165,2,0.009950248756218905
13,201,166,1,0.004975124378109453
13,201,167,2,0.009950248756218905
13,201,168,2,0.009950248756218905
13,201,169,2,0.009950248756218905
13,201,170,2,0.009950248756218905
13,201,171,1,0.004975124378109453
13,201,172,2,0.009950248756218905
13,201,173,2,0.009950248756218905
13,201,174,2,0.009950248756218905
13,201,175,2,0.009950248756218905
13,201,176,1,0.004975124378109453
13,201,177,2,0.009950248756218905
13,201,178,2,0.009950248756218905
13,201,179,2,0.009950248756218905
13,201,180,1,0.004975124378109453
13,201,181,2,0.009950248756218905
13,201,182,2,0.009950248756218905
13,201,183,2,0.009950248756218905
13,201,184,2,0.009950248756218905
13,201,185,1,0.004975124378109453
13,201,186,2,0.009950248756218905
14,201,74,1,0.004975124378109453
14,201,75,2,0.009950248756218905
14,201,76,2,0.009950248756218905
14,201,77,1,0.004975124378109453
14,201,78,2,0.009950248756218905
14,201,79,2,0.009950248756218905
14,201,80,2,0.009950248756218905
14,201,81,2,0.009950248756218905
14,201,82,1,0.004975124378109453
14,201,83,2,0.009950248756218905
14,201,84,2,0.009950248756218905
14,201,85,2,0.009950248756218905
14,201,86,2,0.009950248756218905
14,201,87,1,0.004975124378109453
14,201,88,2,0.009950248756218905
14,201,89,2,0.009950248756218905
14,201,90,2,0.009950248756218905
14,201,91,1,0.004975124378109453
14,201,92,2,0.009950248756218905
14,201,93,2,0.009950248756218905
14,201,94,2,0.009950248756218905
14,201,95,2,0.009950248756218905
14,201,96,1,0.004975124378109453
14,201,97,2,0.009950248756218905
14,201,98,2,0.009950248756218905
14,201,99,2,0.009950248756218905
14,201,100,2,0.009950248756218905
14,201,101,1,0.004975124378109453
14,201,102,2,0.009950248756218905
14,201,103,2,0.009950248756218905
14,201,104,2,0.009950248756218905
14,201,105,1,0.004975124378109453
14,201,106,2,0.009950248756218905
14,201,107,2,0.009950248756218905
14,201,108,2,0.009950248756218905
14,201,109,2,0.009950248756218905
14,201,110,1,0.004975124378109453
14,201,111,2,0.009950248756218905
14,201,112,2,0.009950248756218905
14,201,113,2,0.009950248756218905
14,201,114,2,0.009950248756218905
14,201,115,1,0.004975124378109453
14,201,116,2,0.009950248756218905
14,201,117,2,0.009950248756218905
14,201,118,2,0.009950248756218905
14,201,119,1,0.004975124378109453
14,201,120,2,0.009950248756218905
14,201,121,2,0.009950248756218905
14,201,122,2,0.009950248756218905
14,201,123,2,0.009950248756218905
14,201,124,1,0.004975124378109453
14,201,125,2,0.009950248756218905
14,201,126,2,0.009950248756218905
14,201,127,2,0.009950248756218905
14,201,128,2,0.009950248756218905
14,201,129,1,0.004975124378109453
14,201,130,2,0.009950248756218905
14,201,131,2,0.009950248756218905
14,201,132,2,0.009950248756218905
14,201,133,1,0.004975124378109453
14,201,134,2,0.009950248756218905
14,201,135,2,0.009950248756218905
14,201,136,2,0.009950248756218905
14,201,137,2,0.009950248756218905
14,201,138,1,0.004975124378109453
14,201,139,2,0.009950248756218905
14,201,140,2,0.009950248756218905
14,201,141,2,0.009950248756218905
14,201,142,2,0.009950248756218905
14,201,143,1,0.004975124378109453
14,201,144,2,0.009950248756218905
14,201,145,2,0.009950248756218905
14,201,146,2,0.009950248756218905
14,201,147,1,0.004975124378109453
14,201,148,2,0.009950248756218905
14,201,149,2,0.009950248756218905
14,201,150,2,0.009950248756218905
14,201,151,2,0.009950248756218905
14,201,152,1,0.004975124378109453
14,201,153,2,0.009950248756218905
14,201,154,2,0.009950248756218905
14,201,155,2,0.009950248756218905
14,201,156,2,0.009950248756218905
14,201,157,1,0.004975124378109453
14,201,158,2,0.009950248756218905
14,201,159,2,0.009950248756218905
14,201,160,2,0.009950248756218905
14,201,161,1,0.004975124378109453
14,201,162,2,0.009950248756218905
14,201,163,2,0.009950248756218905
14,201,164,2,0.009950248756218905
14,201,165,2,0.009950248756218905
14,201,166,1,0.004975124378109453
14,201,167,2,0.009950248756218905
14,201,168,2,0.009950248756218905
14,201,169,2,0.009950248756218905
14,201,170,2,0.009950248756218905
14,201,171,1,0.004975124378109453
14,201,172,2,0.009950248756218905
14,201,173,2,0.009950248756218905
14,201,174,2,0.009950248756218905
14,201,175,1,0.004975124378109453
14,201,176,2,0.009950248756218905
14,201,177,2,0.009950248756218905
14,201,178,2,0.009950248756218905
14,201,179,2,0.009950248756218905
14,201,180,1,0.004975124378109453
14,201,181,2,0.009950248756218905
14,201,182,2,0.009950248756218905
14,201,183,2,0.009950248756218905
14,201,184,2,0.009950248756218905
14,201,185,1,0.004975124378109453
14,201,186,2,0.009950248756218905
15,202,50,5,0.024752475247524754
15,202,51,4,0.019801980198019802
15,202,52,4,0.019801980198019802
15,202,53,4,0.019801980198019802
15,202,54,4,0.019801980198019802
15,202,55,4,0.019801980198019802
15,202,56,5,0.024752475247524754
15,202,57,4,0.019801980198019802
15,202,58,4,0.019801980198019802
15,202,59,4,0.019801980198019802
15,202,60,4,0.019801980198019802
15,202,61,4,0.019801980198019802
15,202,62,5,0.024752475247524754
15,202,63,4,0.019801980198019802
15,202,64,4,0.019801980198019802
15,202,65,4,0.019801980198019802
15,202,66,4,0.019801980198019802
15,202,67,4,0.019801980198019802
15,202,68,5,0.024752475247524754
15,202,69,4,0.019801980198019802
15,202,70,4,0.019801980198019802
15,202,71,4,0.019801980198019802
15,202,72,4,0.019801980198019802
15,202,73,4,0.019801980198019802
15,202,74,1,0.0049504950495049506
15,202,186,1,0.0049504950495049506
15,202,187,4,0.019801980198019802
15,202,188,4,0.019801980198019802
15,202,189,4,0.019801980198019802
15,202,190,4,0.019801980198019802
15,202,191,4,0.019801980198019802
15,202,192,5,0.024752475247524754
15,202,193,4,0.019801980198019802
15,202,194,4,0.019801980198019802
15,202,195,4,0.019801980198019802
15,202,196,4,0.019801980198019802
15,202,197,4,0.019801980198019802
15,202,198,5,0.024752475247524754
15,202,199,4,0.019801980198019802
15,202,200,4,0.019801980198019802
15,202,201,4,0.019801980198019802
15,202,202,4,0.019801980198019802
15,202,203,4,0.019801980198019802
15,202,204,5,0.024752475247524754
15,202,205,4,0.019801980198019802
15,202,206,4,0.019801980198019802
15,202,207,4,0.019801980198019802
15,202,208,4,0.019801980198019802
15,202,209,4,0.019801980198019802
15,202,210,5,0.024752475247524754
16,201,50,4,0.01990049751243781
16,201,51,5,0.02487562189054726
16,201,52,4,0.01990049751243781
16,201,53,4,0.01990049751243781
16,201,54,4,0.01990049751243781
