fold,fold_count,midi_program_name,count,proportion
7,497,Sawtooth Wave Lead,3,0.006036217303822938
7,497,Shamisen,7,0.014084507042253523
7,497,Shanai,9,0.018108651911468814
7,497,Sitar,12,0.024144869215291753
7,497,Slap Bass 1,5,0.01006036217303823
7,497,Slap Bass 2,4,0.008048289738430584
7,497,Soprano Sax,10,0.02012072434607646
7,497,Square Wave Lead,8,0.01609657947686117
7,497,String Ensemble 1,7,0.014084507042253523
7,497,String Ensemble 2,2,0.004024144869215292
7,497,Sweep Pad,4,0.008048289738430584
7,497,Synth Bass 1,4,0.008048289738430584
7,497,Synth Bass 2,7,0.014084507042253523
7,497,Synth Brass 1,6,0.012072434607645876
7,497,Synth Brass 2,7,0.014084507042253523
7,497,Synth Strings 1,6,0.012072434607645876
7,497,Synth Strings 2,4,0.008048289738430584
7,497,Synth Voice,7,0.014084507042253523
7,497,Tenor Sax,5,0.01006036217303823
7,497,Trombone,3,0.006036217303822938
7,497,Trumpet,3,0.006036217303822938
7,497,Tuba,9,0.018108651911468814
7,497,Vibraphone,7,0.014084507042253523
7,497,Viola,6,0.012072434607645876
7,497,Violin,9,0.018108651911468814
7,497,Voice Lead,3,0.006036217303822938
7,497,Warm Pad,5,0.01006036217303823
7,497,Xylophone,5,0.01006036217303823
8,497,Acoustic Bass,5,0.01006036217303823
8,497,Acoustic Grand Piano,2,0.004024144869215292
8,497,Acoustic Nylon Guitar,4,0.008048289738430584
8,497,Acoustic Steel Guitar,10,0.02012072434607646
8,497,Alto Sax,9,0.018108651911468814
8,497,Bagpipe,9,0.018108651911468814
8,497,Banjo,7,0.014084507042253523
8,497,Baritone Sax,3,0.006036217303822938
8,497,Bass Lead,2,0.004024144869215292
8,497,Bassoon,7,0.014084507042253523
8,497,Bottle Blow,4,0.008048289738430584
8,497,Bowed Pad,5,0.01006036217303823
8,497,Brass Section,7,0.014084507042253523
8,497,Bright Acoustic Piano,1,0.002012072434607646
8,497,Calliope Lead,4,0.008048289738430584
8,497,Cello,5,0.01006036217303823
8,497,Charang Lead,6,0.012072434607645876
8,497,Chiff Lead,5,0.01006036217303823
8,497,"Choir ""Aah""",6,0.012072434607645876
8,497,"Choir ""Ooh""",4,0.008048289738430584
8,497,Choir Pad,9,0.018108651911468814
8,497,Chorused Piano,7,0.014084507042253523
8,497,Church Organ,6,0.012072434607645876
8,497,Clarinet,6,0.012072434607645876
8,497,Clavinet,6,0.012072434607645876
8,497,Contrabass,1,0.002012072434607646
8,497,Distortion Guitar,10,0.02012072434607646
8,497,Dulcimer,4,0.008048289738430584
8,497,Electric Clean Guitar,1,0.002012072434607646
8,497,Electric Grand Piano,6,0.012072434607645876
8,497,Electric Jazz Guitar,3,0.006036217303822938
8,497,Electric Muted Guitar,2,0.004024144869215292
8,497,English Horn,3,0.006036217303822938
8,497,Fiddle,4,0.008048289738430584
8,497,Fingered Electric Bass,10,0.02012072434607646
8,497,Flute,8,0.01609657947686117
8,497,French Horn,2,0.004024144869215292
8,497,Fretless Bass,6,0.012072434607645876
8,497,Halo Pad,8,0.01609657947686117
8,497,Hammond Organ,6,0.012072434607645876
8,497,Harpsichord,4,0.008048289738430584
8,497,Honky-tonk Piano,6,0.012072434607645876
8,497,Kalimba,9,0.018108651911468814
8,497,Koto,6,0.012072434607645876
8,497,Marimba,3,0.006036217303822938
8,497,Metallic Pad,6,0.012072434607645876
8,497,Music Box,7,0.014084507042253523
8,497,Muted Trumpet,5,0.01006036217303823
8,497,New Age Pad,5,0.01006036217303823
8,497,Oboe,2,0.004024144869215292
8,497,Ocarina,3,0.006036217303822938
8,497,Orchestral Harp,3,0.006036217303822938
8,497,Overdriven Guitar,4,0.008048289738430584
8,497,Pan Flute,5,0.01006036217303823
8,497,Percussive Organ,10,0.02012072434607646
8,497,Piccolo,5,0.01006036217303823
8,497,Pizzicato Strings,6,0.012072434607645876
8,497,Plucked Electric Bass,8,0.01609657947686117
8,497,Polysynth Pad,4,0.008048289738430584
8,497,Recorder,5,0.01006036217303823
8,497,Reed Organ,7,0.014084507042253523
8,497,Rhodes Piano,12,0.024144869215291753
8,497,Rock Organ,5,0.01006036217303823
8,497,Sawtooth Wave Lead,6,0.012072434607645876
8,497,Shamisen,9,0.018108651911468814
8,497,Shanai,6,0.012072434607645876
8,497,Sitar,10,0.02012072434607646
8,497,Slap Bass 1,6,0.012072434607645876
8,497,Slap Bass 2,8,0.01609657947686117
8,497,Soprano Sax,7,0.014084507042253523
8,497,Square Wave Lead,5,0.01006036217303823
8,497,String Ensemble 1,4,0.008048289738430584
8,497,String Ensemble 2,5,0.01006036217303823
8,497,Sweep Pad,5,0.01006036217303823
8,497,Synth Bass 1,3,0.006036217303822938
8,497,Synth Bass 2,5,0.01006036217303823
8,497,Synth Brass 1,2,0.004024144869215292
8,497,Synth Brass 2,6,0.012072434607645876
8,497,Synth Strings 1,3,0.006036217303822938
8,497,Synth Strings 2,8,0.01609657947686117
8,497,Synth Voice,6,0.012072434607645876
8,497,Tenor Sax,3,0.006036217303822938
8,497,Tremolo Strings,4,0.008048289738430584
8,497,Trombone,4,0.008048289738430584
8,497,Trumpet,11,0.022132796780684107
8,497,Tuba,8,0.01609657947686117
8,497,Vibraphone,6,0.012072434607645876
8,497,Viola,1,0.002012072434607646
8,497,Violin,5,0.01006036217303823
8,497,Voice Lead,2,0.004024144869215292
8,497,Warm Pad,3,0.006036217303822938
8,497,Xylophone,3,0.006036217303822938
9,497,Acoustic Bass,5,0.01006036217303823
9,497,Acoustic Grand Piano,9,0.018108651911468814
9,497,Acoustic Nylon Guitar,4,0.008048289738430584
9,497,Acoustic Steel Guitar,5,0.01006036217303823
9,497,Alto Sax,9,0.018108651911468814
9,497,Bagpipe,5,0.01006036217303823
9,497,Banjo,8,0.01609657947686117
9,497,Baritone Sax,5,0.01006036217303823
9,497,Bass Lead,2,0.004024144869215292
9,497,Bassoon,3,0.006036217303822938
9,497,Bottle Blow,3,0.006036217303822938
9,497,Bowed Pad,9,0.018108651911468814
9,497,Brass Section,7,0.014084507042253523
9,497,Bright Acoustic Piano,5,0.01006036217303823
9,497,Calliope Lead,11,0.022132796780684107
9,497,Cello,4,0.008048289738430584
9,497,Charang Lead,9,0.018108651911468814
9,497,Chiff Lead,5,0.01006036217303823
9,497,"Choir ""Aah""",4,0.008048289738430584
9,497,"Choir ""Ooh""",4,0.008048289738430584
9,497,Choir Pad,7,0.014084507042253523
9,497,Chorused Piano,9,0.018108651911468814
9,497,Church Organ,5,0.01006036217303823
9,497,Clarinet,7,0.014084507042253523
9,497,Clavinet,2,0.004024144869215292
9,497,Contrabass,6,0.012072434607645876
9,497,Distortion Guitar,5,0.01006036217303823
9,497,Dulcimer,6,0.012072434607645876
9,497,Electric Clean Guitar,12,0.024144869215291753
9,497,Electric Grand Piano,7,0.014084507042253523
9,497,Electric Jazz Guitar,7,0.014084507042253523
9,497,Electric Muted Guitar,6,0.012072434607645876
9,497,English Horn,4,0.008048289738430584
9,497,Fiddle,6,0.012072434607645876
9,497,Fingered Electric Bass,2,0.004024144869215292
9,497,Flute,6,0.012072434607645876
9,497,French Horn,9,0.018108651911468814
9,497,Fretless Bass,4,0.008048289738430584
9,497,Halo Pad,5,0.01006036217303823
9,497,Hammond Organ,5,0.01006036217303823
9,497,Harpsichord,8,0.01609657947686117
9,497,Honky-tonk Piano,5,0.01006036217303823
9,497,Koto,6,0.012072434607645876
9,497,Marimba,11,0.022132796780684107
9,497,Metallic Pad,3,0.006036217303822938
9,497,Music Box,6,0.012072434607645876
9,497,Muted Trumpet,7,0.014084507042253523
9,497,New Age Pad,5,0.01006036217303823
9,497,Oboe,4,0.008048289738430584
9,497,Ocarina,4,0.008048289738430584
9,497,Orchestral Harp,2,0.004024144869215292
9,497,Overdriven Guitar,5,0.01006036217303823
9,497,Pan Flute,8,0.01609657947686117
9,497,Percussive Organ,5,0.01006036217303823
9,497,Piccolo,6,0.012072434607645876
9,497,Pizzicato Strings,4,0.008048289738430584
9,497,Plucked Electric Bass,5,0.01006036217303823
9,497,Polysynth Pad,7,0.014084507042253523
9,497,Recorder,2,0.004024144869215292
9,497,Reed Organ,4,0.008048289738430584
9,497,Rhodes Piano,3,0.006036217303822938
9,497,Rock Organ,4,0.008048289738430584
9,497,Sawtooth Wave Lead,4,0.008048289738430584
9,497,Shamisen,6,0.012072434607645876
9,497,Shanai,2,0.004024144869215292
9,497,Sitar,6,0.012072434607645876
9,497,Slap Bass 1,7,0.014084507042253523
9,497,Slap Bass 2,4,0.008048289738430584
9,497,Soprano Sax,4,0.008048289738430584
9,497,Square Wave Lead,5,0.01006036217303823
9,497,String Ensemble 1,7,0.014084507042253523
9,497,String Ensemble 2,3,0.006036217303822938
9,497,Sweep Pad,6,0.012072434607645876
9,497,Synth Bass 1,5,0.01006036217303823
9,497,Synth Bass 2,4,0.008048289738430584
9,497,Synth Brass 1,9,0.018108651911468814
9,497,Synth Brass 2,5,0.01006036217303823
9,497,Synth Strings 1,7,0.014084507042253523
9,497,Synth Strings 2,2,0.004024144869215292
9,497,Synth Voice,4,0.008048289738430584
9,497,Tenor Sax,8,0.01609657947686117
9,497,Tremolo Strings,4,0.008048289738430584
9,497,Trombone,2,0.004024144869215292
9,497,Trumpet,5,0.01006036217303823
9,497,Tuba,3,0.006036217303822938
9,497,Vibraphone,6,0.012072434607645876
9,497,Viola,4,0.008048289738430584
9,497,Violin,3,0.006036217303822938
9,497,Voice Lead,9,0.018108651911468814
9,497,Warm Pad,7,0.014084507042253523
9,497,Xylophone,6,0.012072434607645876
10,497,Acoustic Bass,4,0.008048289738430584
10,497,Acoustic Grand Piano,4,0.008048289738430584
10,497,Acoustic Nylon Guitar,3,0.006036217303822938
10,497,Acoustic Steel Guitar,4,0.008048289738430584
10,497,Alto Sax,4,0.008048289738430584
10,497,Bagpipe,7,0.014084507042253523
10,497,Banjo,2,0.004024144869215292
10,497,Baritone Sax,2,0.004024144869215292
10,497,Bass Lead,9,0.018108651911468814
10,497,Bassoon,8,0.01609657947686117
10,497,Bottle Blow,5,0.01006036217303823
10,497,Bowed Pad,7,0.014084507042253523
10,497,Brass Section,3,0.006036217303822938
10,497,Bright Acoustic Piano,6,0.012072434607645876
10,497,Calliope Lead,2,0.004024144869215292
10,497,Cello,12,0.024144869215291753
10,497,Charang Lead,6,0.012072434607645876
10,497,Chiff Lead,6,0.012072434607645876
10,497,"Choir ""Aah""",4,0.008048289738430584
10,497,"Choir ""Ooh""",4,0.008048289738430584
10,497,Choir Pad,8,0.01609657947686117
10,497,Chorused Piano,3,0.006036217303822938
10,497,Church Organ,3,0.006036217303822938
10,497,Clarinet,6,0.012072434607645876
10,497,Clavinet,6,0.012072434607645876
10,497,Contrabass,5,0.01006036217303823
10,497,Distortion Guitar,6,0.012072434607645876
10,497,Dulcimer,6,0.012072434607645876
10,497,Electric Clean Guitar,8,0.01609657947686117
10,497,Electric Grand Piano,7,0.014084507042253523
10,497,Electric Jazz Guitar,5,0.01006036217303823
10,497,Electric Muted Guitar,4,0.008048289738430584
10,497,English Horn,3,0.006036217303822938
10,497,Fiddle,3,0.006036217303822938
10,497,Fingered Electric Bass,4,0.008048289738430584
10,497,Flute,4,0.008048289738430584
10,497,French Horn,4,0.008048289738430584
10,497,Fretless Bass,5,0.01006036217303823
10,497,Halo Pad,8,0.01609657947686117
10,497,Hammond Organ,5,0.01006036217303823
10,497,Harpsichord,5,0.01006036217303823
10,497,Honky-tonk Piano,9,0.018108651911468814
10,497,Kalimba,7,0.014084507042253523
10,497,Koto,7,0.014084507042253523
10,497,Marimba,8,0.01609657947686117
10,497,Metallic Pad,6,0.012072434607645876
10,497,Music Box,6,0.012072434607645876
10,497,Muted Trumpet,7,0.014084507042253523
10,497,New Age Pad,6,0.012072434607645876
10,497,Oboe,7,0.014084507042253523
10,497,Ocarina,4,0.008048289738430584
10,497,Orchestral Harp,2,0.004024144869215292
10,497,Overdriven Guitar,5,0.01006036217303823
10,497,Pan Flute,5,0.01006036217303823
10,497,Percussive Organ,7,0.014084507042253523
10,497,Piccolo,6,0.012072434607645876
10,497,Pizzicato Strings,4,0.008048289738430584
10,497,Plucked Electric Bass,7,0.014084507042253523
10,497,Polysynth Pad,5,0.01006036217303823
10,497,Recorder,4,0.008048289738430584
10,497,Reed Organ,8,0.01609657947686117
10,497,Rhodes Piano,6,0.012072434607645876
10,497,Rock Organ,5,0.01006036217303823
10,497,Sawtooth Wave Lead,7,0.014084507042253523
10,497,Shamisen,3,0.006036217303822938
10,497,Shanai,5,0.01006036217303823
10,497,Sitar,7,0.014084507042253523
10,497,Slap Bass 1,7,0.014084507042253523
10,497,Slap Bass 2,6,0.012072434607645876
10,497,Soprano Sax,5,0.01006036217303823
10,497,Square Wave Lead,3,0.006036217303822938
10,497,String Ensemble 1,2,0.004024144869215292
10,497,String Ensemble 2,8,0.01609657947686117
10,497,Sweep Pad,4,0.008048289738430584
10,497,Synth Bass 1,5,0.01006036217303823
10,497,Synth Bass 2,9,0.018108651911468814
10,497,Synth Brass 1,6,0.012072434607645876
10,497,Synth Brass 2,6,0.012072434607645876
10,497,Synth Strings 1,7,0.014084507042253523
10,497,Synth Strings 2,9,0.018108651911468814
10,497,Synth Voice,5,0.01006036217303823
10,497,Tenor Sax,4,0.008048289738430584
10,497,Tremolo Strings,3,0.006036217303822938
10,497,Trombone,5,0.01006036217303823
10,497,Trumpet,4,0.008048289738430584
10,497,Tuba,4,0.008048289738430584
10,497,Vibraphone,4,0.008048289738430584
10,497,Viola,4,0.008048289738430584
10,497,Violin,6,0.012072434607645876
10,497,Voice Lead,1,0.002012072434607646
10,497,Warm Pad,9,0.018108651911468814
10,497,Xylophone,8,0.01609657947686117
11,497,Acoustic Bass,3,0.006036217303822938
11,497,Acoustic Grand Piano,8,0.01609657947686117
11,497,Acoustic Nylon Guitar,8,0.01609657947686117
11,497,Acoustic Steel Guitar,7,0.014084507042253523
11,497,Alto Sax,4,0.008048289738430584
11,497,Bagpipe,6,0.012072434607645876
11,497,Banjo,1,0.002012072434607646
11,497,Baritone Sax,3,0.006036217303822938
11,497,Bass Lead,10,0.02012072434607646
11,497,Bassoon,5,0.01006036217303823
11,497,Bottle Blow,7,0.014084507042253523
11,497,Bowed Pad,9,0.018108651911468814
11,497,Brass Section,9,0.018108651911468814
11,497,Bright Acoustic Piano,8,0.01609657947686117
11,497,Calliope Lead,4,0.008048289738430584
11,497,Cello,9,0.018108651911468814
11,497,Charang Lead,6,0.012072434607645876
11,497,Chiff Lead,4,0.008048289738430584
11,497,"Choir ""Aah""",5,0.01006036217303823
11,497,"Choir ""Ooh""",5,0.01006036217303823
11,497,Choir Pad,4,0.008048289738430584
11,497,Chorused Piano,2,0.004024144869215292
11,497,Church Organ,7,0.014084507042253523
11,497,Clarinet,7,0.014084507042253523
11,497,Clavinet,2,0.004024144869215292
11,497,Contrabass,5,0.01006036217303823
11,497,Distortion Guitar,4,0.008048289738430584
11,497,Dulcimer,4,0.008048289738430584
11,497,Electric Clean Guitar,8,0.01609657947686117
11,497,Electric Grand Piano,5,0.01006036217303823
11,497,Electric Jazz Guitar,5,0.01006036217303823
11,497,Electric Muted Guitar,7,0.014084507042253523
11,497,English Horn,6,0.012072434607645876
11,497,Fiddle,6,0.012072434607645876
11,497,Fingered Electric Bass,7,0.014084507042253523
11,497,Flute,7,0.014084507042253523
11,497,French Horn,8,0.01609657947686117
11,497,Fretless Bass,6,0.012072434607645876
11,497,Halo Pad,3,0.006036217303822938
11,497,Hammond Organ,7,0.014084507042253523
11,497,Harpsichord,7,0.014084507042253523
11,497,Honky-tonk Piano,4,0.008048289738430584
11,497,Kalimba,6,0.012072434607645876
11,497,Koto,6,0.012072434607645876
11,497,Marimba,7,0.014084507042253523
11,497,Metallic Pad,2,0.004024144869215292
11,497,Music Box,5,0.01006036217303823
11,497,Muted Trumpet,5,0.01006036217303823
11,497,New Age Pad,4,0.008048289738430584
11,497,Oboe,7,0.014084507042253523
11,497,Ocarina,4,0.008048289738430584
11,497,Orchestral Harp,4,0.008048289738430584
11,497,Overdriven Guitar,4,0.008048289738430584
11,497,Pan Flute,3,0.006036217303822938
11,497,Percussive Organ,8,0.01609657947686117
11,497,Piccolo,5,0.01006036217303823
11,497,Pizzicato Strings,8,0.01609657947686117
11,497,Plucked Electric Bass,8,0.01609657947686117
11,497,Polysynth Pad,4,0.008048289738430584
11,497,Recorder,4,0.008048289738430584
11,497,Reed Organ,6,0.012072434607645876
11,497,Rhodes Piano,3,0.006036217303822938
11,497,Rock Organ,8,0.01609657947686117
11,497,Sawtooth Wave Lead,3,0.006036217303822938
11,497,Shamisen,7,0.014084507042253523
11,497,Shanai,3,0.006036217303822938
11,497,Sitar,2,0.004024144869215292
11,497,Slap Bass 1,6,0.012072434607645876
11,497,Slap Bass 2,3,0.006036217303822938
11,497,Soprano Sax,3,0.006036217303822938
11,497,Square Wave Lead,6,0.012072434607645876
11,497,String Ensemble 1,5,0.01006036217303823
11,497,String Ensemble 2,4,0.008048289738430584
11,497,Sweep Pad,7,0.014084507042253523
11,497,Synth Bass 1,5,0.01006036217303823
11,497,Synth Bass 2,4,0.008048289738430584
11,497,Synth Brass 1,5,0.01006036217303823
11,497,Synth Brass 2,9,0.018108651911468814
11,497,Synth Strings 1,12,0.024144869215291753
11,497,Synth Strings 2,8,0.01609657947686117
11,497,Synth Voice,5,0.01006036217303823
11,497,Tenor Sax,5,0.01006036217303823
11,497,Tremolo Strings,3,0.006036217303822938
11,497,Trombone,4,0.008048289738430584
11,497,Trumpet,6,0.012072434607645876
11,497,Tuba,6,0.012072434607645876
11,497,Vibraphone,1,0.002012072434607646
11,497,Viola,4,0.008048289738430584
11,497,Violin,4,0.008048289738430584
11,497,Voice Lead,6,0.012072434607645876
11,497,Warm Pad,4,0.008048289738430584
11,497,Xylophone,4,0.008048289738430584
12,497,Acoustic Bass,6,0.012072434607645876
12,497,Acoustic Grand Piano,5,0.01006036217303823
12,497,Acoustic Nylon Guitar,7,0.014084507042253523
12,497,Acoustic Steel Guitar,4,0.008048289738430584
12,497,Alto Sax,5,0.01006036217303823
12,497,Bagpipe,3,0.006036217303822938
12,497,Banjo,8,0.01609657947686117
12,497,Baritone Sax,7,0.014084507042253523
12,497,Bass Lead,5,0.01006036217303823
12,497,Bassoon,5,0.01006036217303823
12,497,Bottle Blow,4,0.008048289738430584
12,497,Bowed Pad,8,0.01609657947686117
12,497,Brass Section,9,0.018108651911468814
12,497,Bright Acoustic Piano,6,0.012072434607645876
12,497,Calliope Lead,3,0.006036217303822938
12,497,Cello,4,0.008048289738430584
12,497,Charang Lead,3,0.006036217303822938
12,497,Chiff Lead,6,0.012072434607645876
12,497,"Choir ""Aah""",12,0.024144869215291753
12,497,"Choir ""Ooh""",5,0.01006036217303823
12,497,Choir Pad,7,0.014084507042253523
12,497,Chorused Piano,5,0.01006036217303823
12,497,Church Organ,3,0.006036217303822938
12,497,Clarinet,7,0.014084507042253523
12,497,Clavinet,11,0.022132796780684107
12,497,Contrabass,7,0.014084507042253523
12,497,Distortion Guitar,9,0.018108651911468814
12,497,Dulcimer,7,0.014084507042253523
12,497,Electric Clean Guitar,3,0.006036217303822938
12,497,Electric Grand Piano,9,0.018108651911468814
12,497,Electric Jazz Guitar,1,0.002012072434607646
12,497,Electric Muted Guitar,9,0.018108651911468814
12,497,English Horn,6,0.012072434607645876
12,497,Fiddle,4,0.008048289738430584
12,497,Fingered Electric Bass,1,0.002012072434607646
12,497,Flute,8,0.01609657947686117
12,497,French Horn,4,0.008048289738430584
12,497,Fretless Bass,7,0.014084507042253523
12,497,Halo Pad,3,0.006036217303822938
12,497,Hammond Organ,8,0.01609657947686117
12,497,Harpsichord,4,0.008048289738430584
12,497,Honky-tonk Piano,4,0.008048289738430584
12,497,Kalimba,7,0.014084507042253523
12,497,Koto,7,0.014084507042253523
12,497,Marimba,4,0.008048289738430584
12,497,Metallic Pad,2,0.004024144869215292
12,497,Music Box,2,0.004024144869215292
12,497,Muted Trumpet,4,0.008048289738430584
12,497,New Age Pad,4,0.008048289738430584
12,497,Oboe,7,0.014084507042253523
12,497,Ocarina,3,0.006036217303822938
12,497,Orchestral Harp,5,0.01006036217303823
12,497,Overdriven Guitar,6,0.012072434607645876
12,497,Pan Flute,3,0.006036217303822938
12,497,Percussive Organ,5,0.01006036217303823
12,497,Piccolo,11,0.022132796780684107
12,497,Pizzicato Strings,8,0.01609657947686117
12,497,Plucked Electric Bass,6,0.012072434607645876
12,497,Polysynth Pad,4,0.008048289738430584
12,497,Recorder,3,0.006036217303822938
12,497,Reed Organ,3,0.006036217303822938
12,497,Rhodes Piano,9,0.018108651911468814
12,497,Rock Organ,4,0.008048289738430584
12,497,Sawtooth Wave Lead,2,0.004024144869215292
12,497,Shamisen,6,0.012072434607645876
12,497,Shanai,3,0.006036217303822938
12,497,Sitar,3,0.006036217303822938
12,497,Slap Bass 1,7,0.014084507042253523
12,497,Slap Bass 2,8,0.01609657947686117
12,497,Soprano Sax,8,0.01609657947686117
12,497,Square Wave Lead,5,0.01006036217303823
12,497,String Ensemble 1,5,0.01006036217303823
12,497,String Ensemble 2,4,0.008048289738430584
12,497,Sweep Pad,3,0.006036217303822938
12,497,Synth Bass 1,2,0.004024144869215292
12,497,Synth Bass 2,7,0.014084507042253523
12,497,Synth Brass 1,6,0.012072434607645876
12,497,Synth Brass 2,3,0.006036217303822938
12,497,Synth Strings 1,2,0.004024144869215292
12,497,Synth Strings 2,2,0.004024144869215292
12,497,Synth Voice,5,0.01006036217303823
12,497,Tenor Sax,10,0.02012072434607646
12,497,Tremolo Strings,5,0.01006036217303823
12,497,Trombone,3,0.006036217303822938
12,497,Trumpet,6,0.012072434607645876
12,497,Tuba,11,0.022132796780684107
12,497,Vibraphone,4,0.008048289738430584
12,497,Viola,7,0.014084507042253523
12,497,Violin,8,0.01609657947686117
12,497,Voice Lead,6,0.012072434607645876
12,497,Warm Pad,3,0.006036217303822938
12,497,Xylophone,4,0.008048289738430584
13,497,Acoustic Bass,6,0.012072434607645876
13,497,Acoustic Grand Piano,4,0.008048289738430584
13,497,Acoustic Nylon Guitar,7,0.014084507042253523
13,497,Acoustic Steel Guitar,5,0.01006036217303823
13,497,Bagpipe,5,0.01006036217303823
13,497,Banjo,6,0.012072434607645876
13,497,Baritone Sax,7,0.014084507042253523
13,497,Bass Lead,5,0.01006036217303823
13,497,Bassoon,7,0.014084507042253523
13,497,Bottle Blow,7,0.014084507042253523
13,497,Bowed Pad,4,0.008048289738430584
13,497,Brass Section,1,0.002012072434607646
13,497,Bright Acoustic Piano,8,0.01609657947686117
13,497,Calliope Lead,3,0.006036217303822938
13,497,Cello,2,0.004024144869215292
13,497,Charang Lead,6,0.012072434607645876
13,497,Chiff Lead,7,0.014084507042253523
13,497,"Choir ""Aah""",3,0.006036217303822938
13,497,"Choir ""Ooh""",7,0.014084507042253523
13,497,Choir Pad,3,0.006036217303822938
13,497,Chorused Piano,7,0.014084507042253523
13,497,Church Organ,5,0.01006036217303823
13,497,Clarinet,6,0.012072434607645876
13,497,Clavinet,6,0.012072434607645876
13,497,Contrabass,4,0.008048289738430584
13,497,Distortion Guitar,6,0.012072434607645876
13,497,Dulcimer,4,0.008048289738430584
13,497,Electric Clean Guitar,6,0.012072434607645876
13,497,Electric Grand Piano,4,0.008048289738430584
13,497,Electric Jazz Guitar,5,0.01006036217303823
13,497,Electric Muted Guitar,3,0.006036217303822938
13,497,English Horn,4,0.008048289738430584
13,497,Fiddle,4,0.008048289738430584
13,497,Fingered Electric Bass,5,0.01006036217303823
13,497,Flute,5,0.01006036217303823
13,497,French Horn,7,0.014084507042253523
13,497,Fretless Bass,7,0.014084507042253523
13,497,Halo Pad,6,0.012072434607645876
13,497,Hammond Organ,6,0.012072434607645876
13,497,Harpsichord,5,0.01006036217303823
13,497,Honky-tonk Piano,8,0.01609657947686117
13,497,Kalimba,5,0.01006036217303823
13,497,Koto,6,0.012072434607645876
13,497,Marimba,8,0.01609657947686117
13,497,Metallic Pad,6,0.012072434607645876
13,497,Music Box,5,0.01006036217303823
13,497,Muted Trumpet,8,0.01609657947686117
13,497,New Age Pad,8,0.01609657947686117
13,497,Oboe,5,0.01006036217303823
13,497,Ocarina,2,0.004024144869215292
13,497,Orchestral Harp,7,0.014084507042253523
13,497,Overdriven Guitar,9,0.018108651911468814
13,497,Pan Flute,7,0.014084507042253523
13,497,Percussive Organ,6,0.012072434607645876
13,497,Piccolo,4,0.008048289738430584
13,497,Pizzicato Strings,2,0.004024144869215292
13,497,Plucked Electric Bass,4,0.008048289738430584
13,497,Polysynth Pad,4,0.008048289738430584
13,497,Recorder,6,0.012072434607645876
13,497,Reed Organ,7,0.014084507042253523
13,497,Rhodes Piano,3,0.006036217303822938
13,497,Rock Organ,9,0.018108651911468814
13,497,Sawtooth Wave Lead,8,0.01609657947686117
13,497,Shamisen,10,0.02012072434607646
13,497,Shanai,6,0.012072434607645876
13,497,Sitar,3,0.006036217303822938
13,497,Slap Bass 1,4,0.008048289738430584
13,497,Slap Bass 2,8,0.01609657947686117
13,497,Soprano Sax,3,0.006036217303822938
13,497,Square Wave Lead,8,0.01609657947686117
13,497,String Ensemble 1,3,0.006036217303822938
13,497,String Ensemble 2,5,0.01006036217303823
13,497,Sweep Pad,2,0.004024144869215292
13,497,Synth Bass 1,5,0.01006036217303823
13,497,Synth Bass 2,4,0.008048289738430584
13,497,Synth Brass 1,5,0.01006036217303823
13,497,Synth Brass 2,7,0.014084507042253523
13,497,Synth Strings 1,4,0.008048289738430584
13,497,Synth Strings 2,8,0.01609657947686117
13,497,Synth Voice,4,0.008048289738430584
13,497,Tenor Sax,6,0.012072434607645876
13,497,Tremolo Strings,5,0.01006036217303823
13,497,Trombone,10,0.02012072434607646
13,497,Trumpet,8,0.01609657947686117
13,497,Tuba,1,0.002012072434607646
13,497,Vibraphone,11,0.022132796780684107
13,497,Viola,3,0.006036217303822938
13,497,Violin,1,0.002012072434607646
13,497,Voice Lead,5,0.01006036217303823
13,497,Warm Pad,5,0.01006036217303823
13,497,Xylophone,8,0.01609657947686117
14,497,Acoustic Bass,7,0.014084507042253523
14,497,Acoustic Grand Piano,3,0.006036217303822938
14,497,Acoustic Nylon Guitar,3,0.006036217303822938
14,497,Acoustic Steel Guitar,7,0.014084507042253523
14,497,Alto Sax,7,0.014084507042253523
14,497,Bagpipe,4,0.008048289738430584
14,497,Banjo,3,0.006036217303822938
14,497,Baritone Sax,9,0.018108651911468814
14,497,Bass Lead,3,0.006036217303822938
14,497,Bassoon,6,0.012072434607645876
14,497,Bottle Blow,7,0.014084507042253523
14,497,Bowed Pad,5,0.01006036217303823
14,497,Brass Section,6,0.012072434607645876
14,497,Bright Acoustic Piano,7,0.014084507042253523
14,497,Calliope Lead,4,0.008048289738430584
14,497,Cello,8,0.01609657947686117
14,497,Charang Lead,3,0.006036217303822938
14,497,Chiff Lead,7,0.014084507042253523
14,497,"Choir ""Aah""",6,0.012072434607645876
14,497,"Choir ""Ooh""",8,0.01609657947686117
14,497,Choir Pad,2,0.004024144869215292
14,497,Chorused Piano,3,0.006036217303822938
14,497,Church Organ,7,0.014084507042253523
14,497,Clarinet,3,0.006036217303822938
14,497,Clavinet,3,0.006036217303822938
14,497,Contrabass,4,0.008048289738430584
14,497,Distortion Guitar,9,0.018108651911468814
14,497,Dulcimer,6,0.012072434607645876
14,497,Electric Clean Guitar,6,0.012072434607645876
14,497,Electric Grand Piano,8,0.01609657947686117
14,497,Electric Jazz Guitar,7,0.014084507042253523
14,497,Electric Muted Guitar,4,0.008048289738430584
14,497,English Horn,3,0.006036217303822938
14,497,Fiddle,8,0.01609657947686117
14,497,Fingered Electric Bass,10,0.02012072434607646
